,EVI_median,NDVI_median,Latitude,Longitude,Sample Date
4379,2931.0,6012.0,-34.039722,22.133333,2013-08-13
4380,4171.0,8209.0,-34.02861,22.22222,2013-08-13
4381,1834.0,4025.0,-31.5653,18.3306,2013-08-13
4382,1145.0,2073.0,-29.161667,23.696389,2013-08-14
4383,1318.0,2782.0,-27.01011111,26.69808333,2013-08-14
4384,2533.0,5556.0,-29.641944,30.6875,2013-08-14
4385,1477.0,3066.0,-24.183889,30.823889,2013-08-14
4386,4179.0,6638.0,-25.20639,27.558,2013-08-14
4387,1745.0,3569.0,-22.769722,30.886944,2013-08-14
4388,1420.0,2761.0,-23.838611,31.640833,2013-08-14
4389,1306.0,2807.0,-24.058889,31.237222,2013-08-14
4390,2817.0,5375.0,-27.363611,31.783333,2013-08-14
4391,1291.0,2655.0,-26.648056,27.089444,2013-08-14
4392,1486.0,2762.0,-26.880278,26.965,2013-08-14
4393,1287.0,2349.0,-27.38972222,26.46388889,2013-08-14
4394,1274.0,2212.0,-26.98472222,26.63227778,2013-08-14
4395,1578.0,2896.0,-28.141944,26.417778,2013-08-14
4396,1328.0,2309.0,-28.1175,26.719444,2013-08-14
4397,1634.0,3284.0,-29.033333,23.983333,2013-08-14
4398,1730.0,2963.0,-28.768056,20.720556,2013-08-14
4399,3783.0,6276.0,-34.092222,21.295278,2013-08-14
4400,4176.0,7146.0,-33.13083,18.86278,2013-08-14
4401,3761.0,6459.0,-26.905,32.324722,2013-08-15
4402,1419.0,2898.0,-27.602222,29.942778,2013-08-15
4403,1520.0,2921.0,-27.398611,26.614722,2013-08-15
4404,1094.0,2354.0,-27.671111,27.236944,2013-08-15
4405,1175.0,2312.0,-27.902778,24.615556,2013-08-15
4406,1320.0,3100.0,-24.679167,30.8025,2013-08-16
4407,1334.0,2965.0,-29.744167,29.905833,2013-08-16
4408,2087.0,4673.5,-25.447222,30.711667,2013-08-18
4409,1384.5,2599.5,-25.99136,27.84208,2013-08-19
4410,1249.5,2032.5,-29.160278,26.573333,2013-08-19
4411,1792.0,2625.0,-32.502778,19.535833,2013-08-19
4412,2310.0,4377.5,-31.860278,18.6875,2013-08-20
4413,1587.5,3027.0,-22.91028,29.61111,2013-08-20
4414,1606.5,3097.5,-25.45963889,28.26430556,2013-08-20
4415,1287.5,3029.0,-25.81048333,27.90955222,2013-08-21
4416,1720.5,3623.5,-22.935,28.004167,2013-08-21
4417,1846.5,3954.0,-26.03611,30.99778,2013-08-21
4418,1144.0,2571.0,-28.75,30.442778,2013-08-21
4419,2494.0,5438.5,-29.161667,30.629722,2013-08-21
4420,1222.0,2683.0,-26.45,28.085833,2013-08-21
4421,1186.0,2397.5,-27.671111,27.236944,2013-08-21
4422,2906.5,5289.0,-33.7075,18.97444444,2013-08-21
4423,1327.5,2897.5,-27.01011111,26.69808333,2013-08-22
4424,1570.0,2982.0,-24.282222,28.090278,2013-08-22
4425,1262.5,2580.0,-27.00222,28.76528,2013-08-22
4426,1298.5,2200.5,-26.98472222,26.63227778,2013-08-22
4427,1469.0,2563.5,-28.116667,26.725278,2013-08-22
4428,2977.5,6135.5,-33.31388889,19.07472222,2013-08-22
4429,1343.5,2675.5,-26.648056,27.089444,2013-08-23
4430,1421.0,2885.0,-26.970278,27.211111,2013-08-23
4431,1470.0,2662.0,-26.880278,26.965,2013-08-23
4432,2547.0,4692.0,-30.398056,30.601944,2013-08-24
4433,1823.0,4928.0,-24.99328,30.81444,2013-08-26
4434,1582.0,3642.0,-29.380556,30.2775,2013-08-26
4435,827.0,2565.0,-26.73806,27.59194,2013-08-26
4436,1284.0,2800.0,-26.45,28.085833,2013-08-26
4437,3731.0,6548.0,-33.818056,19.694722,2013-08-26
4438,2424.0,5184.0,-34.065833,20.404167,2013-08-27
4439,1934.0,3793.0,-25.127778,27.628889,2013-08-27
4440,4942.0,7351.0,-24.69514,27.40906,2013-08-27
4441,1718.0,3143.0,-22.43772222,31.07805556,2013-08-27
4442,1804.0,3652.0,-25.681111,31.783333,2013-08-27
4443,2231.0,4723.0,-25.67386,31.57527,2013-08-27
4444,2325.0,4449.0,-28.747778,31.745833,2013-08-27
4445,1419.0,2615.0,-27.169444,29.233889,2013-08-27
4446,1254.0,2543.0,-27.00222,28.76528,2013-08-27
4447,1455.0,2612.0,-27.273889,28.49,2013-08-27
4448,1968.0,3547.0,-29.042222,24.6,2013-08-27
4449,2920.0,4725.0,-29.028629,24.638389,2013-08-27
4450,1589.0,3284.0,-29.033333,23.983333,2013-08-27
4451,586.0,1218.0,-28.760833,17.730278,2013-08-28
4452,1117.0,2015.0,-29.161667,23.696389,2013-08-28
4453,1367.0,3082.0,-25.436111,31.982222,2013-08-28
4454,1370.0,2674.0,-23.838611,31.640833,2013-08-28
4455,3041.0,5529.0,-25.398889,31.610556,2013-08-28
4456,1331.0,2762.0,-25.14944444,31.94055556,2013-08-28
4457,2704.0,5011.0,-28.801278,31.955389,2013-08-28
4458,1541.0,3567.0,-27.937778,31.209444,2013-08-28
4459,1270.0,2502.0,-28.69485,28.23487,2013-08-28
4460,1406.0,2691.0,-28.883333,27.89,2013-08-28
4461,3454.0,6289.0,-34.405833,19.600556,2013-08-28
4462,1052.0,2284.0,-28.058889,30.373611,2013-08-28
4463,1252.0,3050.0,-27.5275,30.858056,2013-08-29
4464,1426.0,2848.0,-26.970278,27.211111,2013-08-29
4465,1868.0,3520.0,-33.501667,21.624167,2013-08-29
4466,2590.0,4591.0,-34.075556,20.145556,2013-08-29
4467,1688.0,3303.0,-33.897778,20.012778,2013-08-29
4468,1337.0,3013.0,-27.01011111,26.69808333,2013-08-30
4469,1332.0,2965.0,-29.744167,29.905833,2013-08-30
4470,1396.0,2696.0,-26.648056,27.089444,2013-08-30
4471,1454.0,2562.0,-26.880278,26.965,2013-08-30
4472,1323.0,2189.0,-26.98472222,26.63227778,2013-08-30
4473,1406.0,2601.0,-25.99136,27.84208,2013-09-02
4474,1681.0,4236.0,-30.733889,29.828333,2013-09-02
4475,1228.0,2862.0,-29.7775,29.470833,2013-09-02
4476,2078.0,4020.0,-29.987778,29.851667,2013-09-02
4477,1332.0,2965.0,-29.744167,29.905833,2013-09-02
4478,1284.0,2800.0,-26.45,28.085833,2013-09-02
4479,1278.0,2354.0,-27.671111,27.236944,2013-09-02
4480,2263.0,4783.0,-31.396,29.2651,2013-09-02
4481,2514.0,5690.0,-31.554722,29.245556,2013-09-02
4482,1407.5,2735.0,-25.73411,27.21422,2013-09-03
4483,1561.0,2831.5,-27.398611,26.614722,2013-09-03
4484,1309.0,2093.5,-29.160278,26.573333,2013-09-03
4485,1531.5,3896.0,-30.568333,29.422778,2013-09-03
4486,1546.5,2875.0,-30.570833,29.150556,2013-09-03
4487,2352.5,4908.5,-31.104278,29.399722,2013-09-03
4488,1696.0,3093.5,-25.45963889,28.26430556,2013-09-03
4489,1109.5,2426.0,-28.338333,31.373611,2013-09-03
4490,1334.0,2543.5,-27.495556,26.074722,2013-09-03
4491,1131.0,2044.0,-29.161667,23.696389,2013-09-04
4492,1475.5,3191.0,-27.01011111,26.69808333,2013-09-04
4493,1298.5,3077.0,-25.81048333,27.90955222,2013-09-04
4494,1547.5,2841.0,-23.658056,31.05,2013-09-04
4495,1740.0,3744.0,-25.49037,30.6986,2013-09-04
4496,1361.5,2652.0,-27.00222,28.76528,2013-09-04
4497,1422.5,2720.5,-26.648056,27.089444,2013-09-04
4498,1421.0,2827.0,-26.970278,27.211111,2013-09-04
4499,1470.0,2644.5,-26.880278,26.965,2013-09-04
4500,1580.0,2866.0,-27.273889,28.49,2013-09-04
4501,1407.0,2422.5,-27.3,28.586944,2013-09-04
4502,1319.0,2179.0,-26.98472222,26.63227778,2013-09-04
4503,1611.5,3313.0,-29.033333,23.983333,2013-09-04
4504,815.0,1993.5,-30.336111,27.359444,2013-09-04
4505,1292.5,2252.5,-29.615556,27.065278,2013-09-04
4506,1496.5,2896.5,-31.031389,28.883333,2013-09-04
4507,1586.0,3135.5,-30.86013889,29.07125,2013-09-04
4508,1796.0,3401.0,-30.77586667,29.03221667,2013-09-04
4509,2745.5,5719.0,-34.031944,22.053333,2013-09-04
4510,3042.5,5946.5,-34.039722,22.133333,2013-09-04
4511,1682.0,3820.0,-33.08883333,19.21878333,2013-09-04
4512,1990.5,3510.0,-30.830556,26.921389,2013-09-05
4513,3261.0,5605.0,-28.44555556,32.325,2013-10-03
4514,1335.0,3000.0,-29.744167,29.905833,2013-09-05
4515,2226.5,4954.0,-30.13573889,30.67422222,2013-09-05
4516,1309.0,2093.5,-29.160278,26.573333,2013-09-05
4517,1556.0,3147.5,-30.679722,26.7125,2013-09-05
4518,1281.5,2358.5,-30.160091,27.40124,2013-09-05
4519,4177.0,7904.5,-34.02861,22.22222,2013-09-05
4520,1342.0,2691.5,-24.058889,31.237222,2013-09-06
4521,1303.5,2424.5,-27.573056,24.746389,2013-09-06
4522,1361.5,2975.5,-31.000833,26.353056,2013-09-06
4523,1933.0,4086.5,-29.803611,30.516111,2013-09-06
4524,1630.5,3599.0,-28.735556,29.820556,2013-09-09
4525,834.0,2608.5,-26.73806,27.59194,2013-09-09
4526,1289.5,2802.5,-26.45,28.085833,2013-09-09
4527,1922.5,3718.5,-33.38056,19.30167,2013-09-09
4528,1537.5,2357.0,-32.502778,19.535833,2013-09-09
4529,3398.5,5789.5,-34.005833,22.351111,2013-09-09
4530,2231.0,3926.0,-31.860278,18.6875,2013-09-10
4531,1923.0,3852.5,-25.127778,27.628889,2013-09-10
4532,4236.0,6612.0,-24.69514,27.40906,2013-09-10
4533,1731.0,3313.0,-22.769722,30.886944,2013-09-10
4534,1537.0,3223.5,-23.281,30.54305556,2013-09-10
4535,1040.5,2153.5,-27.802778,28.768333,2013-09-10
4536,3198.5,5605.5,-32.595833,19.009444,2013-09-10
4537,1145.0,2073.0,-29.161667,23.696389,2013-09-11
4538,1614.0,3369.0,-27.01011111,26.69808333,2013-09-11
4539,2443.0,4669.0,-29.641944,30.6875,2013-09-11
4540,4627.0,6877.0,-25.20639,27.558,2013-09-11
4541,2842.0,5418.0,-27.363611,31.783333,2013-09-11
4542,1416.0,2806.0,-26.970278,27.211111,2013-09-11
4543,1454.0,2562.0,-26.880278,26.965,2013-09-11
4544,1315.0,2169.0,-26.98472222,26.63227778,2013-09-11
4545,1411.0,2672.0,-28.768056,20.720556,2013-09-11
4546,4042.0,6108.0,-34.092222,21.295278,2013-09-11
4547,4170.0,6744.0,-33.13083,18.86278,2013-09-11
4548,2717.0,4828.0,-33.7075,18.97444444,2013-09-11
4549,3020.0,5524.0,-32.94583,18.33667,2013-09-11
4550,3354.0,6022.0,-26.905,32.324722,2013-09-12
4551,1425.0,3057.0,-27.602222,29.942778,2013-09-12
4552,2929.0,5565.0,-33.31388889,19.07472222,2013-09-12
4553,1315.0,2169.0,-26.98472222,26.63227778,2013-09-13
4554,1235.0,2330.0,-27.902778,24.615556,2013-09-13
4555,1476.0,2668.0,-25.99136,27.84208,2013-09-16
4556,1849.0,3807.0,-26.03611,30.99778,2013-09-16
4557,1295.0,2805.0,-26.45,28.085833,2013-09-16
4558,2099.0,4719.0,-25.447222,30.711667,2013-09-16
4559,577.0,1340.0,-28.760833,17.730278,2013-09-17
4560,1614.0,3369.0,-27.01011111,26.69808333,2013-09-17
4561,1405.0,2710.0,-25.73411,27.21422,2013-09-17
4562,1469.0,2761.0,-27.00222,28.76528,2013-09-17
4563,1449.0,2745.0,-26.648056,27.089444,2013-09-17
4564,1416.0,2806.0,-26.970278,27.211111,2013-09-17
4565,1454.0,2562.0,-26.880278,26.965,2013-09-17
4566,1315.0,2169.0,-26.98472222,26.63227778,2013-09-17
4567,1968.0,3556.0,-29.042222,24.6,2013-09-17
4568,3568.0,5669.0,-29.028629,24.638389,2013-09-17
4569,1589.0,3342.0,-29.033333,23.983333,2013-09-17
4570,1846.0,3197.0,-25.45963889,28.26430556,2013-09-17
4571,1395.0,2813.0,-25.57877778,29.12747222,2013-09-17
4572,577.0,1340.0,-28.760833,17.730278,2013-09-18
4573,1145.0,2073.0,-29.161667,23.696389,2013-09-18
4574,1282.0,2997.0,-25.81048333,27.90955222,2013-09-18
4575,3363.0,5529.0,-25.398889,31.610556,2013-09-18
4576,1317.0,2634.0,-27.935,26.126667,2013-09-18
4577,1562.0,2817.0,-27.671111,27.236944,2013-09-18
4578,1589.0,3342.0,-29.033333,23.983333,2013-09-18
4579,1173.5,2359.5,-28.75,30.442778,2013-09-19
4580,1250.5,2369.5,-27.38972222,26.46388889,2013-09-19
4581,2886.5,5416.5,-34.250556,20.9925,2013-09-19
4582,1438.5,3169.0,-29.744167,29.905833,2013-09-20
4583,1736.0,3185.5,-27.671111,27.236944,2013-09-20
4584,1351.5,2547.5,-27.573056,24.746389,2013-09-20
4585,622.0,1629.0,-28.760833,17.730278,2013-09-23
4586,2412.5,4814.0,-29.380556,30.2775,2013-09-23
4587,2939.5,5234.5,-33.818056,19.694722,2013-09-23
4588,2653.0,5284.0,-34.065833,20.404167,2013-09-24
4589,1686.0,3124.0,-24.670833,28.560833,2013-09-24
4590,1841.5,3580.0,-25.681111,31.783333,2013-09-24
4591,2429.0,5055.5,-25.67386,31.57527,2013-09-24
4592,2232.0,4416.0,-28.747778,31.745833,2013-09-24
4593,2240.5,4852.0,-29.140556,31.391944,2013-09-25
4594,1923.0,3852.5,-25.127778,27.628889,2013-09-25
4595,3372.0,5671.5,-24.69514,27.40906,2013-09-25
4596,1687.5,3735.0,-27.937778,31.209444,2013-09-25
4597,1445.0,3121.5,-28.404444,30.013056,2013-09-25
4598,1126.0,3198.0,-26.73806,27.59194,2013-09-25
4599,1301.5,2837.5,-26.45,28.085833,2013-09-25
4600,1946.0,3793.0,-33.501667,21.624167,2013-09-25
4601,1711.0,3414.5,-27.01011111,26.69808333,2013-09-26
4602,1329.5,2429.0,-22.225556,29.990556,2013-09-26
4603,1461.5,3192.0,-25.436111,31.982222,2013-09-26
4604,4385.5,6726.5,-25.20639,27.558,2013-09-26
4605,2639.0,4731.0,-28.801278,31.955389,2013-09-26
4606,1549.5,2707.5,-27.169444,29.233889,2013-09-26
4607,1443.0,2804.0,-27.00222,28.76528,2013-09-26
4608,1544.0,2842.0,-26.648056,27.089444,2013-09-26
4609,1421.0,2827.0,-26.970278,27.211111,2013-09-26
4610,1516.0,2644.5,-26.880278,26.965,2013-09-26
4611,1515.5,2585.5,-28.141944,26.417778,2013-09-26
4612,1364.0,2831.0,-28.058889,30.373611,2013-09-26
4613,1583.0,2655.0,-26.861111,28.884722,2013-09-27
4614,1257.0,2461.0,-27.902778,24.615556,2013-09-27
4615,1739.0,3140.0,-25.99136,27.84208,2013-09-30
4616,1580.0,3079.0,-29.7775,29.470833,2013-09-30
4617,2462.0,4466.0,-29.987778,29.851667,2013-09-30
4618,1539.0,3303.0,-29.744167,29.905833,2013-09-30
4619,1308.0,2870.0,-26.45,28.085833,2013-09-30
4620,1832.0,4219.0,-31.396,29.2651,2013-09-30
4621,2334.0,5448.0,-31.554722,29.245556,2013-09-30
4622,1526.0,2895.0,-24.183889,30.823889,2013-10-01
4623,1465.0,2760.0,-25.73411,27.21422,2013-10-01
4624,3769.0,6277.0,-28.44555556,32.325,2013-10-31
4625,1910.0,3554.0,-27.671111,27.236944,2013-10-01
4626,2265.0,4782.0,-30.568333,29.422778,2013-10-01
4627,1843.0,3164.0,-30.570833,29.150556,2013-10-01
4628,2401.0,4743.0,-31.104278,29.399722,2013-10-01
4629,3010.0,5569.0,-34.031944,22.053333,2013-10-01
4630,3637.0,5695.0,-34.005833,22.351111,2013-10-01
4631,1859.0,3407.0,-25.45963889,28.26430556,2013-10-01
4632,1574.0,3436.0,-28.068333,31.55,2013-10-01
4633,1117.0,2015.0,-29.161667,23.696389,2013-10-02
4634,1808.0,3460.0,-27.01011111,26.69808333,2013-10-02
4635,1475.0,3311.0,-25.81048333,27.90955222,2013-10-02
4636,1378.0,2605.0,-24.058889,31.237222,2013-10-02
4637,2012.0,4236.0,-30.733889,29.828333,2013-10-02
4638,2719.0,4824.0,-30.398056,30.601944,2013-10-02
4639,1469.0,2847.0,-27.00222,28.76528,2013-10-02
4640,1574.0,2735.0,-27.02314,28.59389,2013-10-02
4641,1861.0,3341.0,-27.273889,28.49,2013-10-02
4642,1492.0,2490.0,-27.3,28.586944,2013-10-02
4643,1176.0,2286.0,-27.802778,28.768333,2013-10-02
4644,1323.0,2189.0,-26.98472222,26.63227778,2013-10-02
4645,1633.0,2896.0,-27.398611,26.614722,2013-10-02
4646,1910.0,3554.0,-27.671111,27.236944,2013-10-02
4647,1335.0,2120.0,-29.160278,26.573333,2013-10-02
4648,1328.0,2252.0,-29.615556,27.065278,2013-10-02
4649,2006.0,3260.0,-28.883333,27.89,2013-10-02
4650,1467.0,2912.0,-31.031389,28.883333,2013-10-02
4651,1748.0,3450.0,-30.86013889,29.07125,2013-10-02
4652,1969.0,3665.0,-30.77586667,29.03221667,2013-10-02
4653,3154.0,5921.0,-34.039722,22.133333,2013-10-02
4654,4183.0,7600.0,-34.02861,22.22222,2013-10-02
4655,1378.0,2506.0,-27.495556,26.074722,2013-10-02
4656,5501.5,7598.5,-28.44555556,32.325,2014-01-16
4657,1539.0,3303.0,-29.744167,29.905833,2013-10-03
4658,1639.0,2939.0,-26.648056,27.089444,2013-10-03
4659,1416.0,2848.0,-26.970278,27.211111,2013-10-03
4660,1578.0,2727.0,-26.880278,26.965,2013-10-03
4661,1492.0,2490.0,-27.3,28.586944,2013-10-03
4662,1443.0,2606.0,-30.160091,27.40124,2013-10-03
4663,926.0,2142.0,-30.336111,27.359444,2013-10-03
4664,1328.0,2252.0,-29.615556,27.065278,2013-10-03
4665,2094.0,3919.0,-30.830556,26.921389,2013-10-04
4666,2129.0,3756.0,-30.679722,26.7125,2013-10-04
4667,2486.0,4352.0,-29.803611,30.516111,2013-10-04
4668,1679.0,4181.5,-26.73806,27.59194,2013-10-07
4669,1441.0,2922.5,-26.45,28.085833,2013-10-07
4670,1096.0,1761.5,-31.436944,20.474722,2013-10-07
4671,991.0,1974.0,-29.1825,23.575556,2013-10-07
4672,1925.0,3613.0,-33.38056,19.30167,2013-10-07
4673,1403.0,2077.0,-32.502778,19.535833,2013-10-07
4674,1999.0,3364.5,-31.860278,18.6875,2013-10-08
4675,2131.0,4087.5,-25.127778,27.628889,2013-10-08
4676,2786.0,4848.5,-24.69514,27.40906,2013-10-08
4677,1899.5,3664.5,-22.769722,30.886944,2013-10-08
4678,2062.0,4300.0,-28.735556,29.820556,2013-10-08
4679,1637.5,2872.5,-27.169444,29.233889,2013-10-08
4680,1612.5,2733.5,-26.861111,28.884722,2013-10-08
4681,1509.5,2875.5,-27.00222,28.76528,2013-10-08
4682,3917.0,5957.0,-34.092222,21.295278,2013-10-08
4683,2907.0,4735.5,-33.13083,18.86278,2013-10-08
4684,2910.5,4755.5,-32.94583,18.33667,2013-10-08
4685,1157.0,2083.5,-29.161667,23.696389,2013-10-09
4686,2678.0,4798.0,-29.641944,30.6875,2013-10-09
4687,4153.0,6528.0,-25.20639,27.558,2013-10-09
4688,3432.0,6527.5,-26.905,32.324722,2013-10-09
4689,1511.0,3086.0,-27.602222,29.942778,2013-10-09
4690,2949.0,4846.0,-33.7075,18.97444444,2013-10-09
4691,1603.5,2855.5,-23.658056,31.05,2013-10-10
4692,3828.5,6800.5,-27.363611,31.783333,2013-10-10
4693,1514.0,3108.5,-26.970278,27.211111,2013-10-10
4694,2855.5,5467.0,-33.31388889,19.07472222,2013-10-10
4695,1849.5,3747.5,-27.01011111,26.69808333,2013-10-11
4696,1954.5,3470.0,-26.648056,27.089444,2013-10-11
4697,2006.5,3189.5,-26.880278,26.965,2013-10-11
4698,1454.5,2382.5,-26.98472222,26.63227778,2013-10-11
4699,1385.0,2536.0,-27.902778,24.615556,2013-10-11
4700,1642.0,2812.0,-26.861111,28.884722,2013-10-13
4701,1976.0,3689.0,-25.99136,27.84208,2013-10-14
4702,1574.0,2975.0,-26.45,28.085833,2013-10-14
4703,1891.0,4035.0,-27.01011111,26.69808333,2013-10-15
4704,1898.0,3256.0,-25.73411,27.21422,2013-10-15
4705,3746.0,6630.0,-24.99328,30.81444,2013-10-15
4706,1843.0,3822.0,-27.5275,30.858056,2013-10-15
4707,1642.0,2812.0,-26.861111,28.884722,2013-10-15
4708,1469.0,2904.0,-27.00222,28.76528,2013-10-15
4709,2270.0,4001.0,-26.648056,27.089444,2013-10-15
4710,1612.0,3369.0,-26.970278,27.211111,2013-10-15
4711,2435.0,3652.0,-26.880278,26.965,2013-10-15
4712,1586.0,2576.0,-26.98472222,26.63227778,2013-10-15
4713,1994.0,3631.0,-25.45963889,28.26430556,2013-10-15
4714,1197.0,2152.0,-29.161667,23.696389,2013-10-16
4715,2004.0,4072.0,-25.81048333,27.90955222,2013-10-16
4716,2057.0,3779.0,-24.670833,28.560833,2013-10-16
4717,1257.0,2320.0,-28.75,30.442778,2013-10-16
4718,2875.0,5142.0,-29.161667,30.629722,2013-10-16
4719,1551.0,2525.0,-29.160278,26.573333,2013-10-16
4720,4380.0,6099.0,-29.033333,23.983333,2013-10-16
4721,2232.0,3708.0,-28.768056,20.720556,2013-10-16
4722,1197.0,2152.0,-29.161667,23.696389,2013-10-17
4723,1709.0,3417.0,-29.744167,29.905833,2013-10-17
4724,2096.0,4164.0,-27.671111,27.236944,2013-10-17
4725,2953.0,5446.0,-34.250556,20.9925,2013-10-17
4726,3736.5,6590.0,-29.380556,30.2775,2013-10-21
4727,2696.5,5138.0,-33.818056,19.694722,2013-10-21
4728,2281.5,4483.5,-27.01011111,26.69808333,2013-10-22
4729,2660.5,5146.5,-34.065833,20.404167,2013-10-22
4730,2516.0,4493.0,-25.127778,27.628889,2013-10-22
4731,3296.5,5432.0,-25.20639,27.558,2013-10-22
4732,1754.5,3486.0,-24.69514,27.40906,2013-10-22
4733,2557.0,4394.5,-26.648056,27.089444,2013-10-22
4734,1891.5,3543.5,-26.970278,27.211111,2013-10-22
4735,2352.5,3612.5,-26.880278,26.965,2013-10-22
4736,1956.0,4661.5,-26.73806,27.59194,2013-10-22
4737,1610.5,3054.5,-26.45,28.085833,2013-10-22
4738,1626.5,2596.0,-26.98472222,26.63227778,2013-10-22
4739,1881.0,3183.0,-28.141944,26.417778,2013-10-22
4740,3639.0,5273.0,-29.042222,24.6,2013-10-22
4741,5194.0,6841.5,-29.028629,24.638389,2013-10-22
4742,2381.0,4347.5,-33.501667,21.624167,2013-10-22
4743,2162.0,4287.0,-34.075556,20.145556,2013-10-22
4744,803.0,1647.5,-28.760833,17.730278,2013-10-23
4745,1173.5,2089.5,-29.161667,23.696389,2013-10-23
4746,3006.0,5228.0,-29.140556,31.391944,2013-10-23
4747,3150.0,4977.0,-28.801278,31.955389,2013-10-23
4748,2024.5,3441.0,-27.169444,29.233889,2013-10-23
4749,1870.0,3120.5,-26.861111,28.884722,2013-10-23
4750,1916.0,3415.5,-27.00222,28.76528,2013-10-23
4751,1891.5,3543.5,-26.970278,27.211111,2013-10-23
4752,1394.0,2519.5,-27.38972222,26.46388889,2013-10-23
4753,1626.5,2596.0,-26.98472222,26.63227778,2013-10-23
4754,2178.0,3693.0,-27.398611,26.614722,2013-10-23
4755,2077.0,4146.0,-27.671111,27.236944,2013-10-23
4756,3460.0,5995.0,-34.405833,19.600556,2013-10-23
4757,1866.5,3425.0,-28.058889,30.373611,2013-10-23
4758,2913.5,5162.0,-33.897778,20.012778,2013-10-23
4759,3216.0,5379.0,-28.747778,31.745833,2013-10-24
4760,2175.0,4361.5,-27.5275,30.858056,2013-10-24
4761,2123.0,3476.5,-28.116667,26.725278,2013-10-24
4762,2722.5,5218.5,-34.329722,18.990278,2013-10-24
4763,1772.0,2969.5,-27.573056,24.746389,2013-10-25
4764,2013.0,3792.5,-25.99136,27.84208,2013-10-28
4765,2033.0,4091.0,-29.7775,29.470833,2013-10-28
4766,2640.0,4730.5,-29.987778,29.851667,2013-10-28
4767,1774.0,3567.0,-29.744167,29.905833,2013-10-28
4768,1610.5,3054.5,-26.45,28.085833,2013-10-28
4769,2672.0,4932.0,-27.01011111,26.69808333,2013-10-29
4770,1907.0,3573.0,-25.73411,27.21422,2013-10-29
4771,3174.0,5824.0,-30.733889,29.828333,2013-10-29
4772,2363.0,3927.0,-27.00222,28.76528,2013-10-29
4773,2844.0,4788.0,-26.648056,27.089444,2013-10-29
4774,2171.0,3718.0,-26.970278,27.211111,2013-10-29
4775,2435.0,3652.0,-26.880278,26.965,2013-10-29
4776,1414.0,2865.0,-27.802778,28.768333,2013-10-29
4777,1667.0,2616.0,-26.98472222,26.63227778,2013-10-29
4778,2953.0,4821.0,-25.45963889,28.26430556,2013-10-29
4779,1774.0,3564.0,-28.338333,31.373611,2013-10-29
4780,2364.0,4510.0,-28.068333,31.55,2013-10-29
4781,2308.0,4925.0,-25.81048333,27.90955222,2013-10-30
4782,2094.0,3919.0,-30.830556,26.921389,2013-10-30
4783,3341.0,6022.0,-30.398056,30.601944,2013-10-30
4784,1898.0,3220.0,-30.160091,27.40124,2013-10-30
4785,1087.0,2360.0,-30.336111,27.359444,2013-10-30
4786,2750.0,4193.0,-28.883333,27.89,2013-10-30
4787,2232.0,3708.0,-28.768056,20.720556,2013-10-30
4788,2722.0,5565.0,-31.104278,29.399722,2013-10-30
4789,2536.0,4865.0,-31.396,29.2651,2013-10-30
4790,4298.0,7379.0,-31.554722,29.245556,2013-10-30
4791,6330.5,7957.5,-28.44555556,32.325,2014-02-13
4792,2637.0,5187.0,-30.13573889,30.67422222,2013-10-31
4793,3478.0,5526.0,-28.69485,28.23487,2013-10-31
4794,2750.0,4193.0,-28.883333,27.89,2013-10-31
4795,1177.0,1884.0,-31.436944,20.474722,2013-10-31
4796,2227.0,3979.0,-30.570833,29.150556,2013-10-31
4797,1839.0,3717.0,-29.744167,29.905833,2013-11-01
4798,2595.0,5203.0,-30.568333,29.422778,2013-11-01
4799,1769.0,3448.0,-31.031389,28.883333,2013-11-01
4800,2554.0,5333.0,-30.77586667,29.03221667,2013-11-01
4801,4135.0,6924.0,-29.803611,30.516111,2013-11-01
4802,1979.0,4791.0,-26.73806,27.59194,2013-11-04
4803,1647.0,3134.0,-26.45,28.085833,2013-11-04
4804,1945.0,3327.0,-27.3,28.586944,2013-11-04
4805,1667.0,2616.0,-26.98472222,26.63227778,2013-11-04
4806,2047.0,3627.0,-33.38056,19.30167,2013-11-04
4807,1443.0,2159.0,-32.502778,19.535833,2013-11-04
4808,2672.0,4932.0,-27.01011111,26.69808333,2013-11-05
4809,1807.0,2977.0,-31.860278,18.6875,2013-11-05
4810,2400.0,4633.0,-24.679167,30.8025,2013-11-05
4811,3360.0,5712.0,-33.980556,21.653333,2013-11-05
4812,2682.0,4723.0,-25.127778,27.628889,2013-11-05
4813,1666.0,3058.0,-24.39619444,27.08983333,2013-11-05
4814,1151.0,2745.0,-24.69514,27.40906,2013-11-05
4815,2334.0,3891.0,-27.169444,29.233889,2013-11-05
4816,2098.0,3429.0,-26.861111,28.884722,2013-11-05
4817,1667.0,2616.0,-26.98472222,26.63227778,2013-11-05
4818,2215.0,3843.0,-27.398611,26.614722,2013-11-05
4819,2096.0,4164.0,-27.671111,27.236944,2013-11-05
4820,2832.0,4882.0,-32.595833,19.009444,2013-11-05
4821,3874.5,6412.5,-29.641944,30.6875,2013-11-06
4822,2701.0,4312.0,-25.20639,27.558,2013-11-06
4823,2354.0,4329.5,-27.00222,28.76528,2013-11-06
4824,2556.0,4466.5,-27.02314,28.59389,2013-11-06
4825,2154.0,3890.5,-26.970278,27.211111,2013-11-06
4826,2459.5,3873.0,-26.880278,26.965,2013-11-06
4827,3361.0,5346.0,-27.273889,28.49,2013-11-06
