,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,pet,elevation,EVI,NDVI,Land Surface Temperature,nir,green,swir16,swir22,NDMI,MNDWI,cec,clay,pH,phosphorous,flow_accumulation,skin_temperature,soil_temperature,temperature_2m,total_evaporation_sum,total_precipitation_sum,volumetric_soil_water,precipitation,cec_pH_interaction,phosphorous_pH_interaction,NDVI_LST_interaction,flow_acc_clay_interaction,flow_acc_phosphorous_interaction,evaporation_precipitation_ratio,cec_clay_ratio
3827,139.721,1346.0,26.0,198.5,27.289086102719036,1976.0,3491.0,14777.0,13995.0,8803.0,10687.5,9169.5,0.1340018231540559,-0.0966881301146707,20.0,22.0,63.0,26.0,2106.6976744186045,289.5669825871786,290.5308138529459,289.6043577194214,-0.0016262149438261,2.3556096664378856e-06,0.1753377914428711,0.0,1260.0,1638.0,51586507.0,46347.3488372093,54774.13953488372,-484.625777572155,0.9090908677685968
3828,19.441,156.2,119.0,166.2,1355.983661119515,2757.0,5639.0,14877.0,14023.5,9090.5,13165.5,10693.0,0.0315568796204346,-0.1830966930265987,25.0,28.0,64.0,20.0,4778.0,287.9900372823079,288.8309933344523,287.53111743927,-0.0021172678098082,8.51284539749031e-07,0.3427308400472005,25.314050674438477,1600.0,1280.0,83891403.0,133784.0,95560.0,-1143.674980451804,0.8928571109693889
3829,188.003,1270.0,10.0,198.40001,1050.9557584269662,2095.0,4037.0,15095.0,,,,,,,26.0,27.0,72.0,20.0,127906.0,291.80216948191327,292.33058643341064,290.4946788152059,-0.0015140916220843,6.426682830351638e-07,0.1430762608846028,18.268051147460938,1872.0,1440.0,60938515.0,3453462.0,2558120.0,-921.7269473826498,0.9629629272976693
3830,53.917,189.2,10.0,140.8,237.84395032051287,2756.0,5570.0,14986.5,14812.5,8847.5,12223.0,10060.0,0.0957814725083682,-0.1602002800123387,28.0,27.0,65.0,27.0,447.69999999999993,291.97840944925946,292.6183875401815,291.6848726272583,-0.0019848090596497,1.7067283977212355e-06,0.3030719757080078,19.212430953979492,1820.0,1755.0,83474805.0,12087.899999999998,12087.899999999998,-733.287115663577,1.0370369986282593
3831,116.331,355.4,20.0,251.1,305.5026812313804,775.0,1307.0,14977.5,9275.5,10094.0,9482.0,9073.0,-0.0110089297614287,0.031262770739681,22.0,21.0,73.0,21.0,15.0,294.51157887776696,294.4730339050293,294.48666286468506,-0.0001695342361927,4.321336177781632e-07,0.0258706410725911,0.0,1606.0,1533.0,19575592.5,315.0,315.0,-118.37878399622959,1.0476189977324286
3832,96.815,641.0,138.0,147.8,1471.37990245885,1447.5,3249.5,14856.5,13534.0,9685.0,15526.0,12721.0,-0.0685478320715758,-0.2316845821268484,23.0,28.0,64.0,21.0,1.0,287.61902872721356,288.6219784418742,287.9894746144613,-0.0020453287288546,4.321336177781632e-07,0.2348130544026692,0.0,1472.0,1344.0,48276196.75,28.0,21.0,-1428.1689246480773,0.8214285420918378
3833,114.273,632.0,70.0,170.6,1286.3013850975633,1834.5,4570.5,14871.0,11640.5,8700.0,9848.5,8644.0,0.0833915026292518,-0.0619187535380216,25.0,28.0,62.0,21.0,298975.4871794872,287.77865060170495,288.78948243459064,287.71084785461426,-0.002222126815468,4.364200094642001e-07,0.2175788879394531,0.0,1550.0,1302.0,67967905.5,8371313.641025641,6278485.230769231,-1546.9895997180358,0.8928571109693889
3834,53.395,197.8,21.0,138.3,1520.730008077544,1597.0,3328.0,14874.0,14808.5,9986.0,17441.0,13936.5,-0.0816291725453105,-0.2718124475881421,27.0,30.0,65.0,19.0,21680.953488372095,286.1207679112752,287.3581266403198,286.0031248728434,-0.0019520837813615,6.439744879571663e-07,0.3622992833455403,0.0,1755.0,1235.0,49500672.0,650428.6046511629,411938.1162790698,-1187.4173204398057,0.899999970000001
3835,84.031,324.2,99.0,143.2,1521.2514933684313,1665.0,4180.5,14837.0,14498.5,9335.0,14438.5,11679.5,0.0020734699519646,-0.2146717984310252,27.0,29.0,65.0,21.0,11620.307692307691,286.9835252761841,287.83867677052814,286.91763496398926,-0.0020087184384465,8.547235275102594e-07,0.3174899419148763,0.0,1755.0,1365.0,62026078.5,336988.92307692306,244026.46153846153,-1083.0284992086988,0.9310344506539844
3836,71.707,259.9,29.0,143.40001,1496.121763754045,1757.5,3861.0,14769.0,12332.5,9719.0,13130.5,10536.0,-0.0313395907787769,-0.1493030482067434,26.0,29.0,66.0,18.0,81296.74418604652,287.2247769037882,288.2166878382365,286.46707344055176,-0.0018410296179354,6.439744879571663e-07,0.3569663365681966,0.0,1716.0,1188.0,57023109.0,2357605.581395349,1463341.3953488374,-1119.865077847466,0.8965516932223554
3837,216.97,680.0,16.0,158.8,1352.0898671264836,2131.5,4370.0,14879.0,14528.5,9409.5,14751.0,11590.5,-0.0075991734831537,-0.2210840007450168,23.0,28.0,63.0,19.0,7528.124999999999,288.9696887334188,289.9728012084961,288.91511217753094,-0.0017867754213511,4.364200094642001e-07,0.2044986089070637,0.0,1449.0,1197.0,65021230.0,210787.49999999997,143034.37499999997,-1243.9087520213438,0.8214285420918378
3838,104.245,579.0,126.0,160.0,1320.7119724724216,2175.5,4923.5,14837.0,7702.5,8498.0,7513.0,7450.5,0.0124544050474843,0.0615202048591589,22.0,24.0,61.0,22.0,257860.49999999997,288.3773295084635,289.2398096720377,287.9332605997721,-0.0019000549800693,4.364200094642001e-07,0.2944008509318033,0.0,1342.0,1342.0,73049969.5,6188651.999999999,5672930.999999999,-1322.7711724637147,0.9166666284722238
3839,217.525,751.0,193.0,162.6,1296.5185260174126,2133.0,4136.5,14873.0,14327.5,9762.0,17274.0,14489.5,-0.0932392449725484,-0.2778517532179306,27.0,30.0,66.0,18.0,1372.5909090909092,288.62660821278894,289.80525366465247,288.3655923207601,-0.0020084474235773,4.364200094642001e-07,0.2314554850260416,0.0,1782.0,1188.0,61522164.5,41177.72727272728,24706.636363636368,-1398.2313044542398,0.899999970000001
3840,210.793,985.0,160.0,169.1,1281.3737230706993,2133.0,3895.5,14872.0,14879.0,9516.5,14242.0,11987.5,0.0218742488238727,-0.1988972367784153,25.0,26.0,64.0,19.0,30946.0,287.77865060170495,288.78948243459064,287.71084785461426,-0.002222126815468,4.364200094642001e-07,0.2175788879394531,0.0,1600.0,1216.0,57933876.0,804596.0,587974.0,-1546.9895997180358,0.9615384245562144
3841,147.019,643.0,10.0,155.0,1097.3117827868855,2731.5,5308.5,14920.0,16044.5,9650.0,13607.0,11237.0,0.0822049474731461,-0.1701423227415394,23.0,24.0,63.0,19.0,2290.3,291.6281763712565,292.32546647389734,290.316219329834,-0.0015397905372083,6.439744879571663e-07,0.175445556640625,0.0,1449.0,1197.0,79202820.0,54967.200000000004,43515.700000000004,-936.6267837414392,0.9583332934027794
3842,115.544,283.6,34.0,210.1,983.0678957280206,1895.0,3639.5,14935.0,8077.0,10164.0,7736.0,7697.5,0.0215645355087584,0.1356424581005579,25.0,25.0,73.0,22.0,235233.35,293.68117904663086,294.1998097101847,291.88139184316003,-0.0004677264951169,4.364200094642001e-07,0.0527130762736002,0.0,1825.0,1606.0,54355932.5,5880833.75,5175133.7,-325.6195903949897,0.9999999600000016
3843,110.395,604.0,10.0,153.40001,1179.6558985892457,2065.5,4889.5,14799.0,13372.0,9299.0,13771.0,10936.0,-0.014699922631986,-0.1938448201126996,23.0,26.0,63.0,22.0,345.89743589743586,289.6772324244181,290.7641903559367,289.22823429107666,-0.0016590398736298,4.364200094642001e-07,0.2089627583821614,0.0,1449.0,1386.0,72359710.5,8993.333333333332,7609.743589743589,-1154.9824304164626,0.8846153505917173
3844,49.74,169.1,10.0,146.2,538.6226865671642,1799.5,3725.0,14808.0,22102.5,15784.0,22156.0,19928.0,-0.0012088073477411,-0.1679493937796516,25.0,28.0,72.0,24.0,48802.634146341465,289.3118340174357,290.16834131876624,290.048612276713,-0.0018893773667514,8.547235275102594e-07,0.1937055587768554,0.0,1800.0,1728.0,55159800.0,1366473.756097561,1171263.219512195,-1018.6840996661422,0.8928571109693889
3845,33.656,114.6,11.0,124.700005,959.3523639607494,3178.5,6508.0,14724.0,13276.0,8864.5,12288.5,10214.0,0.0386277846232078,-0.1618682929135339,24.0,33.0,60.0,26.0,2.0,288.5639340082804,289.1538117726644,288.94849967956543,-0.0025226059369742,4.3800164917229267e-07,0.2812423706054687,0.0,1440.0,1560.0,95823792.0,66.0,52.0,-1754.2441195573042,0.7272727052341605
3846,137.203,774.39,35.0,205.40001,1002.6908260524228,2546.5,4694.5,14988.0,14174.5,9931.0,13044.5,10932.0,0.0415151181160217,-0.1355139169985413,25.0,26.0,71.0,22.0,57207.425,292.73749415079754,293.563733736674,291.38497257232666,-0.000391426961869,4.364200094642001e-07,0.1062157948811849,0.0,1775.0,1562.0,70361166.0,1487393.05,1258563.35,-272.50174690549346,0.9615384245562144
3847,32.7,62.5,5.0,129.0,924.8868742609376,2753.0,5601.0,14773.0,14628.5,9512.5,12534.0,10244.0,0.0771099861942012,-0.1370512326219575,23.0,29.0,61.0,24.0,412.0,286.4572528203328,287.42310873667395,287.41778087615967,-0.0025848629884421,4.3800164917229267e-07,0.3759098052978515,0.0,1403.0,1464.0,82743573.0,11948.0,9888.0,-1797.5382642502084,0.7931034209274682
3848,27.422,467.0,16.0,200.2,15.953692234397332,2586.0,5128.5,14814.0,16317.0,9093.0,12121.0,9554.5,0.147549054082565,-0.1427359291034216,17.0,22.0,64.0,22.0,45.90243902439024,290.9021050135294,291.79560947418213,290.70964908599854,-0.0008649816736578,1.2896128289696662e-06,0.0797630945841471,0.0,1088.0,1408.0,75973599.0,1009.8536585365853,1009.8536585365853,-377.7851271243291,0.7727272376033073
3849,164.845,407.0,13.0,167.2,1342.659997989344,2224.0,4285.0,14814.5,14188.0,9509.0,13077.5,11181.0,0.0407291265518694,-0.1579926062028195,23.0,26.0,65.0,22.0,18785.0,286.97789160410565,287.8819125493368,287.81767018636066,-0.0013450966216623,4.3800164917229267e-07,0.2271849314371745,7.532192707061768,1495.0,1430.0,63480132.5,488410.0,413270.0,-935.3929617789602,0.8846153505917173
3850,138.017,373.6,20.0,251.1,305.5026812313804,776.5,1359.5,14912.5,,,,,,,22.0,21.0,73.0,21.0,15.0,291.4447485605875,291.4728012084961,291.72991021474206,-0.0001371642574667,4.3800164917229267e-07,0.025788942972819,0.0,1606.0,1533.0,20273543.75,315.0,315.0,-95.38532695400673,1.0476189977324286
3851,114.113,633.0,138.0,147.8,1471.37990245885,1276.0,2885.0,14830.0,13801.5,9600.0,16105.5,13625.5,-0.0770388203430632,-0.2530781350294674,23.0,28.0,64.0,21.0,1.0,285.86362584431964,286.79520765940345,285.62841796875,-0.001220935024321,6.487506887253858e-07,0.1975167592366536,9.272294044494627,1472.0,1344.0,42784550.0,28.0,21.0,-740.5213126945706,0.8214285420918378
3852,30.694,361.2,24.0,203.90001,171.65556603773575,2248.0,4910.0,14661.0,,,,,,,22.0,24.0,70.0,26.0,14123.536585365851,287.19629923502606,288.1766290664673,288.88548978169763,-0.0008408268913626,3.49283212131013e-06,0.2003968556722005,0.0,1540.0,1820.0,71985510.0,338964.87804878043,367211.95121951215,-187.14852205904617,0.9166666284722238
3853,33.735,503.0,25.0,182.3,65.10614892816847,2466.0,5156.0,14761.0,12703.0,8310.0,9804.0,8338.0,0.1288043719731633,-0.0824776416031794,22.0,25.0,64.0,25.0,4.523809523809524,286.8944171269735,288.61132748921716,287.87938117980957,-0.000844519585371,1.8092961227011983e-06,0.2092205683390299,7.868470191955566,1408.0,1600.0,76107716.0,113.09523809523809,113.09523809523809,-300.61607907641167,0.8799999648000014
3854,157.123,574.0,166.0,164.7,952.9018196771876,2148.0,4280.0,14846.5,13847.0,9446.5,15389.0,13557.0,-0.0527431933232998,-0.2392744257212448,23.0,26.0,66.0,23.0,11929.153846153846,291.70677375793457,292.42767556508386,290.1943073272705,-0.0006788577884435,6.453117009641574e-07,0.1066853205362955,0.0,1518.0,1518.0,63543020.0,310158.0,274370.53846153844,-412.6013253571876,0.8846153505917173
3855,145.775,647.0,33.0,165.2,952.729121725732,2266.0,4289.0,14912.0,13856.5,9882.0,11642.0,9707.0,0.0868482459752531,-0.0817691878832927,23.0,27.0,65.0,22.0,46804.48717948717,290.8851591746012,291.8879620234171,289.87696520487464,-0.0008483934216201,6.453117009641574e-07,0.1644055048624674,0.0,1495.0,1430.0,63957568.0,1263721.1538461538,1029698.7179487178,-515.6429758099569,0.8518518203017844
3856,151.186,647.0,128.0,172.7,911.9833849329206,1617.0,3318.0,15010.0,13647.0,9969.0,11785.5,10035.5,0.0731937481568855,-0.0834999655243738,24.0,27.0,65.0,23.0,3.0,292.1836516062418,292.7546507517497,291.3480752309164,-0.0007990039885044,6.487506887253858e-07,0.2432969411214192,0.0,1560.0,1495.0,49803180.0,81.0,69.0,-484.61176936465336,0.8888888559670793
3857,52.187,222.4,11.0,141.8,327.28333680049934,2444.0,4375.0,14975.0,,,,,,,26.0,25.0,67.0,22.0,2.0,292.9118194580078,293.6116088231405,292.0586185455322,-0.0012315553613007,5.485573612418193e-05,0.1278610229492187,0.0,1742.0,1474.0,65515625.0,50.0,44.0,-22.048860990080406,1.0399999584000017
3858,85.582,360.2,13.0,137.90001,50.114959689459525,3572.0,6267.0,14887.5,16930.5,9054.0,12822.5,10026.5,0.1380701105770842,-0.1722624734303925,25.0,27.0,61.0,24.0,11802.05,290.89079793294275,291.43919467926025,291.1483681996664,-0.0021774340420961,9.18133207221672e-05,0.223520278930664,18.21149444580078,1525.0,1464.0,93299962.5,318655.35,283249.19999999995,-23.460361348498214,0.9259258916323744
3859,33.637,97.4,11.0,143.3,953.0299681401832,1974.0,4326.0,14801.0,13085.0,8980.0,11694.0,9425.0,0.0561362444005002,-0.1312759988391209,22.0,26.0,62.0,22.0,22663.0,284.48049608866376,285.82333278656006,285.7895676294963,-0.0016623535193502,1.933515296315136e-06,0.2426904042561849,12.142356872558594,1364.0,1364.0,64029126.0,589238.0,498586.0,-566.6762745155361,0.8461538136094686
3860,21.973,90.7,17.0,122.4,1067.416386305165,2788.0,5624.0,14671.5,15659.0,9090.5,12783.0,10058.5,0.1011180648336963,-0.168811575650901,23.0,33.0,57.0,24.0,1324.1627906976744,285.73375129699707,286.4306866327921,286.2525602976481,-0.0025832904502749,2.5738065119185194e-06,0.3044617970784505,13.838994979858398,1311.0,1368.0,82512516.0,43697.37209302325,31779.906976744183,-722.8400423077514,0.6969696758494038
3861,74.988,425.0,94.0,143.2,1521.2514933684313,1423.0,3688.0,14800.5,13595.0,9606.0,15269.0,12485.0,-0.0579961197339244,-0.2276582914572855,27.0,29.0,65.0,21.0,11620.307692307691,284.70504315694177,286.02368386586505,284.2956806818644,-0.001465683337301,6.453117009641574e-07,0.278623898824056,11.999736785888672,1755.0,1365.0,54584244.0,336988.92307692306,244026.46153846153,-890.824113413954,0.9310344506539844
3862,176.961,871.0,160.0,169.1,1281.3737230706993,1976.0,3563.0,14869.5,14157.5,9559.0,14795.5,12241.0,-0.0220357130521879,-0.215011599499065,25.0,26.0,64.0,19.0,30946.0,286.34943326314294,287.3612540562948,286.04392941792804,-0.0014303610660135,6.453117009641574e-07,0.177833875020345,7.932206630706787,1600.0,1216.0,52980028.5,804596.0,587974.0,-869.3556759945877,0.9615384245562144
3863,229.629,782.0,104.0,177.90001,1252.92047172664,1702.0,3333.0,14906.0,14303.0,8990.0,12218.0,10110.0,0.078616945062403,-0.1522067144473776,23.0,25.0,66.0,20.0,32489.97674418605,287.0218861897786,287.8599589665731,286.31219927469886,-0.0010652896016836,6.453117009641574e-07,0.1517877578735351,0.0,1518.0,1320.0,49681698.0,812249.4186046512,649799.534883721,-647.4697779510941,0.9199999632000014
3864,136.634,354.7,20.0,167.2,1342.659997989344,2026.0,3972.0,14814.5,14474.5,9509.5,13050.5,10975.0,0.0517347865576746,-0.1569592198581553,23.0,26.0,65.0,22.0,18785.0,285.514689763387,286.6805442174276,285.28810024261475,-0.0012184171937406,6.453117009641574e-07,0.2271849314371745,7.532192707061768,1495.0,1430.0,58843194.0,488410.0,413270.0,-740.5388249695204,0.8846153505917173
3865,171.151,562.0,16.0,178.6,1332.9932566441882,1604.0,2925.0,14859.0,,,,,,,26.0,25.0,72.0,20.0,10016.0,286.1696135203043,287.10554917653405,285.3556938171387,-0.0006629894487559,8.557853057311604e-07,0.1199474334716796,2.692120313644409,1872.0,1440.0,43462575.0,250400.0,200320.0,-357.25546845769907,1.0399999584000017
3866,138.102,433.0,13.0,252.6,659.2624141705644,2306.0,4471.0,14916.5,13023.0,9953.0,11534.5,10012.0,0.0606128473989613,-0.0736009307737053,23.0,23.0,69.0,22.0,1843993.65,290.21892293294275,290.7074565887451,288.33187103271484,-0.000246048439294,4.664977666379855e-07,0.0275233586629231,0.0,1587.0,1518.0,66691671.5,42411853.949999996,40567860.3,-167.7796208705299,0.999999956521741
3867,43.63,717.0,11.0,150.40001,26.225733634311503,3584.0,7841.0,14724.0,14948.0,9009.0,13505.5,10208.0,0.0506967508390881,-0.1997157387461405,20.0,27.0,62.0,26.0,760.0,,,,,,,8.637054443359375,1240.0,1612.0,115450884.0,20520.0,19760.0,,0.7407407133058995
3868,18.916,269.3,10.0,185.90001,123.83424270931329,2109.0,4259.0,14722.5,15123.0,10296.0,16833.0,13445.0,-0.0535110777318811,-0.240959858454052,24.0,24.0,67.0,26.0,2.021276595744681,286.5699714024862,288.2400302886963,287.07298469543457,-0.0008243317715823,1.5007505851372116e-06,0.2186266581217447,7.719270706176758,1608.0,1742.0,62703127.5,48.51063829787235,52.55319148936171,-329.6337413581253,0.999999958333335
3869,117.761,297.1,10.0,210.1,983.0678957280206,1855.0,3497.0,14854.0,7926.0,9708.0,7639.0,7528.0,0.018438805011243,0.1192713437481978,25.0,25.0,73.0,22.0,235233.35,289.7660827636719,290.19158331553143,288.140443166097,-0.000320712570101,4.3642003788590955e-07,0.0518668492635091,0.0,1825.0,1606.0,51944438.0,5880833.75,5175133.7,-223.272136034121,0.9999999600000016
3870,154.128,655.0,113.0,172.8,884.1834625323,2275.0,4827.0,14940.0,12849.5,9676.5,11368.0,9693.0,0.0611747703107254,-0.0803772957304755,27.0,28.0,67.0,22.0,126831.0789473684,292.53107929229736,293.3555736541748,291.1799875895182,-0.0007016430608928,4.3800164917229267e-07,0.1059204737345377,0.0,1809.0,1474.0,72115380.0,3551270.210526315,2790283.7368421047,-487.9292463236483,0.96428567984694
3871,30.785,164.1,11.0,144.7,1083.049520766773,2356.0,4602.0,14810.0,13224.0,8970.0,13675.0,10935.0,-0.0167664225435889,-0.2077721351291666,22.0,25.0,63.0,21.0,1.0,286.6969245274862,287.42055638631183,286.47623348236084,-0.001721020322293,8.557853057311604e-07,0.1771361033121745,15.809020042419434,1386.0,1323.0,68155620.0,25.0,21.0,-927.3811560949588,0.8799999648000014
3872,107.283,332.7,30.0,143.40001,1496.121763754045,1539.0,3304.0,14710.0,11972.5,9667.5,13443.5,11134.5,-0.0578769279194206,-0.1633854008913497,26.0,29.0,66.0,18.0,81296.74418604652,284.5495402018229,285.98405838012695,283.91963418324787,-0.0012504290789365,4.3800164917229267e-07,0.3259620666503906,9.383325576782228,1716.0,1188.0,48601840.0,2357605.581395349,1463341.3953488374,-869.560253742575,0.8965516932223554
3873,75.801,266.2,22.0,145.3,1488.9940325680186,1954.0,3870.0,14770.0,10978.0,9473.0,10424.0,9316.5,0.0258854312681056,-0.0477961501733927,25.0,26.0,62.0,20.0,52612.76923076922,284.38824462890625,285.6127611796061,284.0520944595337,-0.001339582260698,4.3800164917229267e-07,0.2825167973836263,9.35633945465088,1550.0,1240.0,57159900.0,1367931.9999999998,1052255.3846153845,-931.5582228080598,0.9615384245562144
3874,241.214,688.0,16.0,158.8,1352.0898671264836,1978.0,3985.0,14871.0,14164.0,9608.0,14789.5,11643.0,-0.0216036057816843,-0.2123783174505576,23.0,28.0,63.0,19.0,7528.124999999999,287.7487748463949,288.43096510569256,286.7530765533447,-0.0009839152917265,4.3800164917229267e-07,0.1692851384480794,5.611237525939941,1449.0,1197.0,59260935.0,210787.49999999997,143034.37499999997,-684.2240356906665,0.8214285420918378
3875,84.71,485.0,109.0,160.0,1320.7119724724216,2005.0,4578.0,14785.0,,,,,,,22.0,24.0,61.0,22.0,257860.49999999997,286.3715057373047,287.4423494338989,285.85126177469886,-0.0012574824504554,4.3800164917229267e-07,0.25813357035319,6.598231315612793,1342.0,1342.0,67685730.0,6188651.999999999,5672930.999999999,-874.4652352653429,0.9166666284722238
3876,224.737,767.0,193.0,162.6,1296.5185260174126,2046.0,3673.0,14873.0,13381.0,9757.0,16829.5,13459.5,-0.1141490541368063,-0.2660184680194826,27.0,30.0,66.0,18.0,1372.5909090909092,287.17023404439294,288.2228263219198,286.4916019439697,-0.0012509012594819,4.3800164917229267e-07,0.1997432708740234,6.443437576293945,1782.0,1188.0,54628529.0,41177.72727272728,24706.636363636368,-869.8886125769836,0.899999970000001
3877,42.031,118.8,68.0,146.2,1499.5469128329291,2121.0,3867.0,14777.0,10892.0,9179.0,8961.5,8146.0,0.0972372629511164,0.0119897466993742,23.0,25.0,62.0,21.0,6.512820512820513,284.37016359965,285.7966744105021,283.927622795105,-0.0013672793284058,4.3800164917229267e-07,0.3355137507120768,10.976408004760742,1426.0,1302.0,57142659.0,162.82051282051282,136.76923076923077,-950.8190266630083,0.9199999632000014
3878,40.345,115.6,14.0,145.0,1508.682211925866,1676.0,3289.0,14787.0,17377.0,10890.0,18289.0,15068.0,-0.0255705714125496,-0.2535727749408812,25.0,27.0,63.0,20.0,24499.0,284.0925350189209,285.56571737925213,283.6766869227091,-0.001381532754749,4.3800164917229267e-07,0.3347028096516927,12.48182201385498,1575.0,1260.0,48634443.0,661473.0,489980.0,-960.7309946718101,0.9259258916323744
3879,144.753,308.1,19.0,144.8,1598.0333532457182,2381.0,5200.0,14552.0,13538.0,8675.0,11578.5,10024.0,0.0780164433738774,-0.1433579381341489,23.0,25.0,61.0,21.0,6535.8,280.34117317199707,281.59741719563806,282.0374867121378,-0.0014686798676848,6.453117009641574e-07,0.2158336639404297,17.860158920288086,1403.0,1281.0,75670400.0,163395.0,137251.80000000002,-892.6453673332229,0.9199999632000014
3880,90.555,177.2,23.0,166.5,1432.896752541703,1990.0,3761.0,14804.0,13204.5,9728.5,10340.5,9169.0,0.1216394138882984,-0.0304947929642731,26.0,29.0,66.0,21.0,68830.0,283.6925627390543,284.5443512598673,283.4270235697428,-0.0012553613632917,6.453117009641574e-07,0.1646655400594075,2.509282112121582,1716.0,1386.0,55677844.0,1996070.0,1445430.0,-762.9930319926946,0.8965516932223554
3881,92.174,170.2,10.0,149.2,1546.9722636444972,1750.0,3447.0,14632.0,13741.5,9086.0,12214.0,10817.0,0.0588507252798056,-0.146854460093896,23.0,26.0,63.0,21.0,11189.28205128205,281.4434007008871,282.54313373565674,282.4260365168253,-0.0014710566028952,6.453117009641574e-07,0.2064250310262044,13.76100730895996,1449.0,1323.0,50436504.0,290921.3333333333,234974.92307692306,-894.0899174503875,0.8846153505917173
3882,74.444,176.7,10.0,130.8,898.5002438310737,2469.0,5314.0,14647.0,,,,,,,24.0,25.0,64.0,26.0,5514.232558139534,284.1658630371094,285.1870657602946,285.54417610168457,-0.0023666699416935,1.2879189803527424e-06,0.2854820887247721,4.766259670257568,1536.0,1664.0,77834158.0,137855.81395348837,143370.0465116279,-1034.4203453081263,0.9599999616000015
3883,50.823,133.9,19.0,126.3,115.05678294573649,2268.0,4978.0,14629.0,,,,,,,28.0,30.0,64.0,27.0,56124.82222222223,288.0097929636637,288.75946140289307,288.27899869283044,-0.0027668024413287,8.557853057311604e-07,0.3295901616414388,16.538089752197266,1792.0,1728.0,72823162.0,1683744.666666667,1515370.2000000002,-1490.906535785188,0.9333333022222232
3884,28.632,289.5,12.0,153.90001,9.821703968403234,2864.0,6025.0,14681.0,16883.5,9132.0,14234.0,10632.0,0.0851450148630189,-0.2183514508259855,21.0,25.0,61.0,25.0,582.0909090909091,287.9806938171387,288.9995657602946,288.32335090637207,-0.0015940060839056,1.7106532652633175e-06,0.2632722854614258,5.360418796539307,1281.0,1525.0,88453025.0,14552.272727272728,14552.272727272728,-588.0523725895114,0.8399999664000013
3885,67.822,241.7,10.0,139.90001,1137.967234468938,1885.0,4048.0,14798.0,13132.0,9012.0,13234.0,10332.0,-0.003868618675567,-0.189786927987053,20.0,24.0,62.0,22.0,2.1904761904761907,285.61799685160315,286.3677813212077,286.31793340047204,-0.0018911431543529,8.557853057311604e-07,0.204599380493164,17.940008401870728,1240.0,1364.0,59902304.0,52.57142857142858,48.1904761904762,-1019.0527689342863,0.8333332986111125
3886,77.018,1065.0,29.0,197.3,140.30468381867874,2340.0,5150.0,14684.0,12629.0,8407.0,9593.0,8593.0,0.1366213662136615,-0.0658888888888885,22.0,25.0,65.0,26.0,9812.380952380952,286.7657744089762,287.8604335784912,288.02094205220544,-0.0008208346553146,5.197525013045379e-06,0.1984310150146484,3.639652967453003,1430.0,1690.0,75622600.0,245309.52380952382,255121.90476190476,-132.44555747444304,0.8799999648000014
3887,48.24,156.7,10.0,129.90001,27.68898145393236,2669.0,5836.0,14855.0,13452.5,9924.0,10220.0,8654.5,0.1365508501425699,-0.0146942017474185,25.0,25.0,59.0,27.0,2.0,290.96309089660645,291.6520595550537,291.7822793324789,-0.0024949791841208,1.930076308553907e-06,0.1451454162597656,22.449094772338867,1475.0,1593.0,86693780.0,50.0,54.0,-851.5065552515106,0.9999999600000016
3888,185.0,377.0,20.0,167.2,1342.659997989344,2026.0,3972.0,14798.0,13500.0,9311.5,12869.5,10940.0,0.0239101992832627,-0.1604075560164097,23.0,26.0,65.0,22.0,18785.0,285.514689763387,286.59788036346436,285.28810024261475,-0.0011486909352242,4.3800164917229267e-07,0.2271849314371745,7.532192707061768,1495.0,1430.0,58777656.0,488410.0,413270.0,-798.8105826480668,0.8846153505917173
3889,83.109,234.5,13.0,159.7,1420.2183727549318,1584.0,3085.0,14716.0,13683.5,9819.0,14618.5,12051.5,-0.0330365345205284,-0.1963989769820964,24.0,25.0,65.0,22.0,2138.6,281.97191874186194,283.02580579121906,282.34344609578454,-0.0015157340094447,6.453117009641574e-07,0.218631108601888,3.4333813190460205,1560.0,1430.0,45398860.0,53465.0,47049.2,-921.2442897941318,0.9599999616000015
3890,75.115,228.5,10.0,161.5,1387.5533790401569,685.0,2020.0,14716.0,8665.5,9576.5,7464.0,7425.5,0.0744908397656463,0.1239693670960352,25.0,27.0,66.0,23.0,131574.36363636365,281.5104077657064,282.5081624984741,282.3232949574789,-0.0015350533649325,7.927416731945414e-07,0.2125514348347982,4.463980674743652,1650.0,1518.0,29726320.0,3552507.8181818184,3026210.3636363638,-856.2602118782353,0.9259258916323744
3891,34.953,631.0,10.0,147.1,139.06067162073177,3071.0,5507.0,14697.0,,,,,,,22.0,24.0,61.0,25.0,2.6956521739130435,,,,,,,3.6094353199005127,1342.0,1525.0,80936379.0,64.69565217391305,67.3913043478261,,0.9166666284722238
3892,97.772,212.2,10.0,168.7,1326.8806319485086,2581.0,4854.0,14573.0,12968.5,10784.0,12374.0,11221.0,0.0234586169478148,-0.0686587788237323,25.0,27.0,71.0,24.0,9.0,282.89614931742346,283.7755991617838,283.5072549184163,-0.0010408414527773,3.076058323614461e-06,0.1631752649943034,4.40142297744751,1775.0,1704.0,70737342.0,243.0,216.0,-255.35489684905434,0.9259258916323744
