,cec_mean,cec_median,clay_mean,clay_median,pH_mean,pH_median,phosphorous_mean,phosphorous_median,Latitude,Longitude,Sample Date
5587,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,16-01-2014
5588,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,30-01-2014
5589,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,27-02-2014
5590,23.362920482752713,23.0,28.845416417016175,29.0,61.3330480184884,61.0,23.982881109304113,24.0,-29.744167,29.905833,24-03-2014
5591,23.43080702392867,23.0,28.69001910654171,28.0,64.27813665726504,64.0,20.680647802747707,21.0,-26.45,28.085833,24-03-2014
5592,23.97146149073828,24.0,23.77585748471152,24.0,69.03110874767349,70.0,19.922538332003903,20.0,-27.935,26.126667,24-03-2014
5593,26.069851642529137,26.0,28.23869657364888,28.0,66.72121158601199,67.0,20.28249735075945,20.0,-28.141944,26.417778,24-03-2014
5594,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,05-06-2014
5595,25.89316616634292,26.0,26.056330566837353,26.0,68.48084054388131,69.0,20.201571605156268,20.0,-28.1175,26.719444,24-03-2014
5596,24.374232501023325,24.0,25.847114203847724,26.0,71.78857961522716,72.0,23.87034383954154,24.0,-22.225556,29.990556,25-03-2014
5597,22.92068516105008,23.0,26.35822007075033,26.0,66.09690932787191,66.0,22.892757400856443,23.0,-25.127778,27.628889,25-03-2014
5598,27.26657250470809,27.0,28.48210922787193,28.0,67.10150659133711,67.0,21.755461393596985,22.0,-24.39619444,27.08983333,25-03-2014
5599,23.85241754122939,24.0,26.910888305847077,27.0,64.64861319340328,65.0,22.532327586206897,23.0,-24.69514,27.40906,25-03-2014
5600,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,23-10-2014
5601,25.451593959731532,25.0,26.774496644295297,27.0,61.190268456375826,61.0,26.96157718120804,27.0,-30.733889,29.828333,25-03-2014
5602,27.25627596171212,27.0,29.20417193426043,29.0,65.13364637890554,65.0,21.057341520679067,21.0,-26.861111,28.884722,25-03-2014
5603,25.61816897678114,25.0,26.23466054559901,26.0,67.10241017038933,67.0,20.220888143374243,20.0,-28.116667,26.725278,25-03-2014
5604,25.77491989261279,26.0,25.44401143154066,25.0,71.48324240062354,72.0,20.422967004416726,20.0,-29.160278,26.573333,25-03-2014
5605,22.65839160839161,23.0,25.521503496503495,25.0,61.48793706293706,61.0,21.255332167832176,21.0,-28.69485,28.23487,25-03-2014
5606,26.48944930519815,26.0,28.71770458054555,29.0,66.7246525990736,66.0,20.768313604391835,21.0,-29.615556,27.065278,25-03-2014
5607,23.274799860772713,23.0,26.11599373477202,26.0,63.03576400974591,63.0,20.58231813435433,21.0,-28.883333,27.89,25-03-2014
5608,24.11963383838383,24.0,25.706912878787872,26.0,68.02130681818178,68.0,23.028566919191913,23.0,-33.501667,21.624167,25-03-2014
5609,24.97677529182879,25.0,24.96084630350195,25.0,72.63728112840467,73.0,21.86259727626459,22.0,-29.161667,23.696389,26-03-2014
5610,25.033684589750525,25.0,28.137530397189945,28.0,61.8504908583266,62.0,21.04458254525804,21.0,-27.01011111,26.69808333,26-03-2014
5611,24.113198458574185,24.0,22.561271676300574,22.0,66.81560693641619,67.0,19.362138728323696,19.0,-22.935,28.004167,26-03-2014
5612,23.071528100325132,23.0,27.16915931258709,27.0,64.89224338132837,65.0,21.47097073850441,22.0,-25.20639,27.558,26-03-2014
5613,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,16-07-2015
5614,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,30-07-2015
5615,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,13-08-2015
5616,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,24-09-2015
5617,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,08-10-2015
5618,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,22-10-2015
5619,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,05-11-2015
5620,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,19-11-2015
5621,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,03-12-2015
5622,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,31-12-2015
5623,20.74945110623205,21.0,26.632663401452454,27.0,58.14203681810506,58.0,24.334994088836343,24.0,-30.398056,30.601944,26-03-2014
5624,23.00471313332729,23.0,27.458714764796515,28.0,62.61044140306354,63.0,19.285597752197948,19.0,-26.648056,27.089444,26-03-2014
5625,22.073489010989007,22.0,23.912087912087912,24.0,61.32545133437989,61.0,22.28326138147567,22.0,-26.970278,27.211111,26-03-2014
5626,26.48649625146779,27.0,30.318399421913096,30.0,65.99683858730015,66.0,17.833980670219493,18.0,-26.880278,26.965,26-03-2014
5627,25.32486028483865,25.0,25.549215792320176,26.0,64.69920677843879,64.0,18.940778799351,19.0,-26.98472222,26.63227778,26-03-2014
5628,22.639576286273808,23.0,25.220847427452377,26.0,65.57210254584297,65.0,22.00756631653907,22.0,-27.671111,27.236944,26-03-2014
5629,24.473262513503784,24.0,25.068959308606413,25.0,62.99963989917176,63.0,19.03348937702557,19.0,-27.044444,27.005,26-03-2014
5630,24.020550271739125,24.0,24.809273097826093,25.0,65.0726902173913,65.0,21.63255774456521,22.0,-30.160091,27.40124,26-03-2014
5631,24.681007522610095,25.0,26.69757416955455,27.0,66.23379257881835,66.0,23.094920125095086,23.0,-30.336111,27.359444,26-03-2014
5632,24.113198458574185,24.0,22.561271676300574,22.0,66.81560693641619,67.0,19.362138728323696,19.0,-22.935,28.004167,27-03-2014
5633,24.837826523777633,25.0,27.33631949095781,27.0,70.5089584728734,71.0,24.374916275954455,24.0,-30.830556,26.921389,27-03-2014
5634,23.002906413485753,23.0,21.1536523929471,21.0,67.54853710521215,68.0,20.059872117806627,20.0,-22.548889,28.898056,27-03-2014
5635,23.109141701184853,23.0,23.335420479722565,23.0,66.52576823042097,66.0,22.49147480974857,23.0,-22.91028,29.61111,27-03-2014
5636,23.936799184505603,24.0,24.65120625212368,25.0,58.717804960924205,59.0,25.871984369690797,26.0,-30.13573889,30.67422222,27-03-2014
5637,24.52343889783503,24.0,24.19565217391304,24.0,65.26086956521739,65.0,19.387994274467715,19.0,-27.38972222,26.46388889,27-03-2014
5638,23.278414175765167,23.0,25.17173796312869,25.0,66.44719885448363,66.0,20.017272239126545,20.0,-27.398611,26.614722,27-03-2014
5639,25.795406172401563,26.0,27.324494501596316,27.0,71.7761617594892,72.0,19.88311457963817,20.0,-27.902778,24.615556,27-03-2014
5640,27.066020749378374,27.0,28.959358655577468,29.0,72.90559890251222,73.0,20.72768584412244,21.0,-29.658056,25.973333,27-03-2014
5641,25.594946209657248,26.0,26.580518722375107,27.0,68.10891501959802,68.0,23.949712284213156,24.0,-31.000833,26.353056,27-03-2014
5642,25.581528127623844,26.0,28.43937867338371,28.0,69.15163727959698,70.0,22.55793450881611,22.0,-30.679722,26.7125,27-03-2014
5643,27.026776692489054,27.0,26.431963624115852,26.0,75.08512967329064,76.0,23.129673290670247,23.0,-30.534167,24.961944,27-03-2014
5644,25.09624854508014,25.0,27.768108156504617,28.0,63.99337451875728,64.0,20.0453934998657,20.0,-27.356667,27.286389,27-03-2014
5645,23.002906413485753,23.0,21.1536523929471,21.0,67.54853710521215,68.0,20.059872117806627,20.0,-22.548889,28.898056,28-03-2014
5646,25.77491989261279,26.0,25.44401143154066,25.0,71.48324240062354,72.0,20.422967004416726,20.0,-29.160278,26.573333,28-03-2014
5647,23.4077271561672,24.0,28.027694674758532,28.0,59.44371313787503,59.0,24.62654927771604,25.0,-29.803611,30.516111,28-03-2014
5648,20.134971575279664,20.0,22.9994498441225,23.0,61.2367504126169,61.0,19.23381624793692,19.0,-25.99136,27.84208,31-03-2014
5649,22.01331853496116,22.0,34.176470588235304,34.0,58.184054753977065,58.0,24.65186829448761,25.0,-25.513889,31.224444,31-03-2014
5650,21.823515588281374,22.0,24.549193169356116,24.0,69.3947986840044,70.0,25.94712517624941,26.0,-33.818056,19.694722,31-03-2014
5651,17.90192913068045,18.0,18.874001130034713,19.0,73.317378319477,73.0,21.384050367261285,21.0,-32.502778,19.535833,31-03-2014
5652,25.019266224188794,25.0,26.16703539823009,26.0,66.01843657817109,66.0,24.9315081120944,25.0,-25.681111,31.783333,01-04-2014
5653,23.97146149073828,24.0,23.77585748471152,24.0,69.03110874767349,70.0,19.922538332003903,20.0,-27.935,26.126667,01-04-2014
5654,25.89316616634292,26.0,26.056330566837353,26.0,68.48084054388131,69.0,20.201571605156268,20.0,-28.1175,26.719444,01-04-2014
5655,25.61816897678114,25.0,26.23466054559901,26.0,67.10241017038933,67.0,20.220888143374243,20.0,-28.116667,26.725278,01-04-2014
5656,22.639576286273808,23.0,25.220847427452377,26.0,65.57210254584297,65.0,22.00756631653907,22.0,-27.671111,27.236944,01-04-2014
5657,24.30506230529596,24.0,24.341355140186916,24.0,66.52538940809971,67.0,26.520638629283493,26.0,-34.075556,20.145556,01-04-2014
5658,24.97677529182879,25.0,24.96084630350195,25.0,72.63728112840467,73.0,21.86259727626459,22.0,-29.161667,23.696389,02-04-2014
5659,22.587780640412227,23.0,26.167556128082456,26.0,63.34440559440559,63.0,21.98849834376151,22.0,-25.81048333,27.90955222,02-04-2014
5660,24.113198458574185,24.0,22.561271676300574,22.0,66.81560693641619,67.0,19.362138728323696,19.0,-22.935,28.004167,02-04-2014
5661,24.21005806330773,24.0,22.312418055815694,22.0,64.30670537553848,64.0,25.014234875444835,25.0,-24.768889,31.39,02-04-2014
5662,26.22537313432836,26.0,21.503358208955223,21.0,63.69710820895521,64.0,26.8535447761194,27.0,-24.9675,31.516667,02-04-2014
5663,22.020386826973336,22.0,23.83211360864262,24.0,58.99137480397282,59.0,23.895974908520643,24.0,-28.801278,31.955389,02-04-2014
5664,23.362920482752713,23.0,28.845416417016175,29.0,61.3330480184884,61.0,23.982881109304113,24.0,-29.744167,29.905833,02-04-2014
5665,24.812377034519756,25.0,27.148631729565363,27.0,63.22831336075835,63.0,20.20613485959577,20.0,-27.4275,28.525833,02-04-2014
5666,23.278414175765167,23.0,25.17173796312869,25.0,66.44719885448363,66.0,20.017272239126545,20.0,-27.398611,26.614722,02-04-2014
5667,22.639576286273808,23.0,25.220847427452377,26.0,65.57210254584297,65.0,22.00756631653907,22.0,-27.671111,27.236944,02-04-2014
5668,25.46241971879881,25.0,25.211855580628363,26.0,71.55450442631486,71.0,21.410605797604585,22.0,-29.033333,23.983333,02-04-2014
5669,22.85233318796336,23.0,23.145399040558218,23.0,69.0031399912778,69.0,21.839947666812034,22.0,-28.768056,20.720556,02-04-2014
5670,22.793323974418968,23.0,23.26399937607237,23.0,62.05685540477304,62.0,25.144205272188422,25.0,-34.031944,22.053333,02-04-2014
5671,21.05807155662952,21.0,24.998752825629428,25.0,61.321537142411735,61.0,24.64931015667628,25.0,-34.039722,22.133333,02-04-2014
5672,20.820373861137288,21.0,24.209864907320135,24.0,65.17978322337416,65.0,27.217483506126275,27.0,-33.7075,18.97444444,02-04-2014
5673,19.75548090523338,20.0,24.29349363507779,24.0,62.937853606789254,62.0,22.172560113154177,22.0,-28.058889,30.373611,02-04-2014
5674,24.035723854603912,24.0,22.1223542020184,22.0,70.73448245065644,71.0,19.891131553094585,20.0,-27.495556,26.074722,02-04-2014
5675,24.420365068002855,24.0,25.34940944881888,25.0,66.22637795275587,66.0,18.667501789549025,19.0,-27.4,26.624722,02-04-2014
5676,25.033684589750525,25.0,28.137530397189945,28.0,61.8504908583266,62.0,21.04458254525804,21.0,-27.01011111,26.69808333,03-04-2014
5677,23.109141701184853,23.0,23.335420479722565,23.0,66.52576823042097,66.0,22.49147480974857,23.0,-22.91028,29.61111,03-04-2014
5678,26.561839474435875,26.0,24.54736741883271,25.0,67.60811196800915,67.0,22.504617728268116,22.0,-23.658056,31.05,03-04-2014
5679,27.81218857799924,28.0,25.555576849367583,26.0,68.32656190111156,68.0,25.64497891912611,26.0,-23.281,30.54305556,03-04-2014
5680,19.943770980977245,20.0,35.84791122715403,36.0,54.71698992913091,55.0,24.62728459530026,24.0,-24.99328,30.81444,03-04-2014
5681,25.063701603614778,25.0,26.757242845751747,26.0,63.04801984584035,63.0,26.712766899973417,27.0,-27.937778,31.209444,03-04-2014
5682,21.78673451169434,22.0,25.580164256382787,25.0,55.67327262988754,56.0,24.73254775932869,25.0,-27.5275,30.858056,03-04-2014
5683,23.00471313332729,23.0,27.458714764796515,28.0,62.61044140306354,63.0,19.285597752197948,19.0,-26.648056,27.089444,03-04-2014
5684,22.073489010989007,22.0,23.912087912087912,24.0,61.32545133437989,61.0,22.28326138147567,22.0,-26.970278,27.211111,03-04-2014
5685,26.48649625146779,27.0,30.318399421913096,30.0,65.99683858730015,66.0,17.833980670219493,18.0,-26.880278,26.965,03-04-2014
5686,25.32486028483865,25.0,25.549215792320176,26.0,64.69920677843879,64.0,18.940778799351,19.0,-26.98472222,26.63227778,03-04-2014
5687,24.473262513503784,24.0,25.068959308606413,25.0,62.99963989917176,63.0,19.03348937702557,19.0,-27.044444,27.005,03-04-2014
5688,19.47352074540097,20.0,26.03089910010352,26.0,62.50672931432667,62.0,24.786573226089025,25.0,-33.13083,18.86278,03-04-2014
5689,22.286379613356765,22.0,24.49437609841828,25.0,63.495079086115986,63.0,20.748154657293497,21.0,-28.404444,30.013056,04-04-2014
5690,25.61816897678114,25.0,26.23466054559901,26.0,67.10241017038933,67.0,20.220888143374243,20.0,-28.116667,26.725278,04-04-2014
5691,22.184309276551183,22.0,26.09346365302383,26.0,61.86796404572826,62.0,21.801727899467664,22.0,-28.735556,29.820556,07-04-2014
5692,21.00806232448591,21.0,25.13796539541625,25.0,62.564000362351656,63.0,22.17809584201467,22.0,-26.73806,27.59194,07-04-2014
5693,23.43080702392867,23.0,28.69001910654171,28.0,64.27813665726504,64.0,20.680647802747707,21.0,-26.45,28.085833,07-04-2014
5694,25.32486028483865,25.0,25.549215792320176,26.0,64.69920677843879,64.0,18.940778799351,19.0,-26.98472222,26.63227778,07-04-2014
5695,23.97146149073828,24.0,23.77585748471152,24.0,69.03110874767349,70.0,19.922538332003903,20.0,-27.935,26.126667,07-04-2014
5696,26.069851642529137,26.0,28.23869657364888,28.0,66.72121158601199,67.0,20.28249735075945,20.0,-28.141944,26.417778,07-04-2014
5697,25.89316616634292,26.0,26.056330566837353,26.0,68.48084054388131,69.0,20.201571605156268,20.0,-28.1175,26.719444,07-04-2014
5698,25.61816897678114,25.0,26.23466054559901,26.0,67.10241017038933,67.0,20.220888143374243,20.0,-28.116667,26.725278,07-04-2014
5699,26.58230595589513,27.0,27.843375586039254,28.0,71.37619378364302,71.0,20.42342420559126,20.0,-29.042222,24.6,07-04-2014
5700,23.031141568355313,23.0,24.99219292158223,25.0,70.4050138792505,70.0,19.81948299791812,20.0,-29.028629,24.638389,07-04-2014
5701,25.46241971879881,25.0,25.211855580628363,26.0,71.55450442631486,71.0,21.410605797604585,22.0,-29.033333,23.983333,07-04-2014
5702,24.65372248330448,25.0,29.38461538461539,29.0,60.16654299612502,60.0,26.88622310165718,27.0,-31.554722,29.245556,07-04-2014
5703,25.033684589750525,25.0,28.137530397189945,28.0,61.8504908583266,62.0,21.04458254525804,21.0,-27.01011111,26.69808333,08-04-2014
5704,22.1425009738995,22.0,25.398831320607727,25.0,64.2647448383327,64.0,25.352006232956764,25.0,-34.065833,20.404167,08-04-2014
5705,22.92068516105008,23.0,26.35822007075033,26.0,66.09690932787191,66.0,22.892757400856443,23.0,-25.127778,27.628889,08-04-2014
5706,23.071528100325132,23.0,27.16915931258709,27.0,64.89224338132837,65.0,21.47097073850441,22.0,-25.20639,27.558,08-04-2014
5707,23.85241754122939,24.0,26.910888305847077,27.0,64.64861319340328,65.0,22.532327586206897,23.0,-24.69514,27.40906,08-04-2014
5708,26.423373866049033,26.0,25.298108473267717,25.0,67.3245512449334,67.0,23.8942289133372,24.0,-22.769722,30.886944,08-04-2014
5709,26.661157024793383,27.0,29.637351778656125,30.0,65.00215594681997,65.0,18.839022637441612,19.0,-27.169444,29.233889,08-04-2014
5710,27.25627596171212,27.0,29.20417193426043,29.0,65.13364637890554,65.0,21.057341520679067,21.0,-26.861111,28.884722,08-04-2014
5711,23.00471313332729,23.0,27.458714764796515,28.0,62.61044140306354,63.0,19.285597752197948,19.0,-26.648056,27.089444,08-04-2014
5712,22.073489010989007,22.0,23.912087912087912,24.0,61.32545133437989,61.0,22.28326138147567,22.0,-26.970278,27.211111,08-04-2014
5713,26.48649625146779,27.0,30.318399421913096,30.0,65.99683858730015,66.0,17.833980670219493,18.0,-26.880278,26.965,08-04-2014
5714,25.32486028483865,25.0,25.549215792320176,26.0,64.69920677843879,64.0,18.940778799351,19.0,-26.98472222,26.63227778,08-04-2014
5715,22.37281292059219,22.0,28.276160834454902,28.0,61.11641991924627,61.0,24.48931695827725,25.0,-30.570833,29.150556,08-04-2014
5716,21.25553176302641,21.0,27.497263859148237,27.0,64.9301292727417,65.0,24.849155365215317,25.0,-33.31388889,19.07472222,08-04-2014
5717,25.061197573199685,25.0,25.967378879803036,26.0,64.58568539523432,65.0,28.073683284973175,28.0,-28.338333,31.373611,08-04-2014
5718,27.066020749378374,27.0,28.959358655577468,29.0,72.90559890251222,73.0,20.72768584412244,21.0,-29.658056,25.973333,27-09-2011
5719,27.738292984626263,28.0,26.59559992931614,27.0,65.0235023855805,65.0,27.405371973846968,27.0,-28.068333,31.55,08-04-2014
5720,26.960425644182568,27.0,29.08389763433295,29.0,65.08512883651393,65.0,27.65693430656933,28.0,-28.308889,31.9025,08-04-2014
5721,20.94611829944547,21.0,26.476524953789276,26.0,63.88826247689463,64.0,22.26275415896488,22.0,-25.57877778,29.12747222,08-04-2014
5722,25.163450818969217,25.0,29.63931052225367,30.0,61.51393534002229,61.0,26.83500557413601,27.0,-29.641944,30.6875,09-04-2014
5723,21.69340578375392,21.0,24.04015472462701,24.0,61.58215140909928,61.0,23.088782464542273,23.0,-25.73411,27.21422,09-04-2014
5724,22.994998683864175,23.0,26.4030007896815,26.0,59.38817232605071,59.0,23.94849521803983,24.0,-28.44555556,32.325,04-06-2014
5725,25.096937440013946,25.0,27.543495331995448,28.0,72.20347264636592,72.0,24.300846348486157,24.0,-28.75,30.442778,09-04-2014
5726,24.03714928992033,24.0,32.45748181503291,33.0,59.90751645306548,60.0,26.412971943193625,26.0,-29.161667,30.629722,09-04-2014
5727,25.610595549148577,26.0,28.76484367961078,29.0,65.6648346697901,66.0,18.202270474817553,18.0,-27.00222,28.76528,09-04-2014
5728,24.607763667477244,25.0,26.46365847068359,26.0,62.46347833918758,62.0,19.744033144195253,20.0,-27.02314,28.59389,09-04-2014
5729,22.64235737351991,23.0,25.22093649085037,25.0,61.60468245425188,62.0,20.898008611410123,21.0,-27.273889,28.49,09-04-2014
5730,24.812377034519756,25.0,27.148631729565363,27.0,63.22831336075835,63.0,20.20613485959577,20.0,-27.4275,28.525833,09-04-2014
5731,24.71269727403157,25.0,28.817073170731707,29.0,63.09836800573887,63.0,19.958751793400285,20.0,-27.3,28.586944,09-04-2014
5732,24.006645915706223,24.0,29.697148145032383,30.0,59.47169176411203,59.0,26.807941448641365,27.0,-30.568333,29.422778,09-04-2014
5733,23.930393464488173,24.0,23.316772257419142,24.0,66.52309103034347,66.0,25.29159719906636,25.0,-31.031389,28.883333,09-04-2014
5734,24.31453906642127,24.0,27.133762757236067,27.0,66.31964196084989,67.0,27.093776141877193,27.0,-30.86013889,29.07125,09-04-2014
5735,24.597216399765234,24.0,24.420474553533992,25.0,64.25991447975183,64.0,26.25345853944831,26.0,-30.77586667,29.03221667,09-04-2014
5736,18.299871092491127,18.0,24.93804382855301,25.0,65.31413148565903,65.0,23.7737673219465,24.0,-32.595833,19.009444,09-04-2014
5737,25.22115722827998,25.0,26.856225817798105,27.0,72.78631727048891,73.0,21.34092507914175,21.0,-28.376944,24.303056,10-04-2014
5738,22.98272104607722,23.0,23.460305105853063,24.0,61.96980074719803,62.0,26.28759339975094,26.0,-34.092222,21.295278,10-04-2014
5739,21.99922558661813,22.0,26.882598931309527,27.0,62.57043289708045,62.0,25.58506930999767,26.0,-34.329722,18.990278,10-04-2014
5740,22.02612640801002,22.0,24.989831038798503,25.0,65.57462453066334,65.0,26.118898623279097,26.0,-33.897778,20.012778,10-04-2014
5741,25.795406172401563,26.0,27.324494501596316,27.0,71.7761617594892,72.0,19.88311457963817,20.0,-27.902778,24.615556,11-04-2014
5742,22.29135038890451,22.0,28.06063161840502,28.0,64.06203729734796,64.0,24.78521225752038,25.0,-24.679167,30.8025,14-04-2014
5743,20.134971575279664,20.0,22.9994498441225,23.0,61.2367504126169,61.0,19.23381624793692,19.0,-25.99136,27.84208,14-04-2014
5744,21.00806232448591,21.0,25.13796539541625,25.0,62.564000362351656,63.0,22.17809584201467,22.0,-26.73806,27.59194,14-04-2014
5745,25.89316616634292,26.0,26.056330566837353,26.0,68.48084054388131,69.0,20.201571605156268,20.0,-28.1175,26.719444,14-04-2014
5746,25.61816897678114,25.0,26.23466054559901,26.0,67.10241017038933,67.0,20.220888143374243,20.0,-28.116667,26.725278,14-04-2014
5747,20.61371237458195,21.0,26.64413123108776,27.0,66.88811912724958,67.0,22.171205605988224,22.0,-33.08883333,19.21878333,14-04-2014
5748,25.877184695323567,26.0,24.8723665564478,25.0,66.09721303731696,66.0,24.8895606991025,25.0,-24.183889,30.823889,15-04-2014
5749,26.661157024793383,27.0,29.637351778656125,30.0,65.00215594681997,65.0,18.839022637441612,19.0,-27.169444,29.233889,15-04-2014
5750,27.25627596171212,27.0,29.20417193426043,29.0,65.13364637890554,65.0,21.057341520679067,21.0,-26.861111,28.884722,15-04-2014
5751,25.610595549148577,26.0,28.76484367961078,29.0,65.6648346697901,66.0,18.202270474817553,18.0,-27.00222,28.76528,15-04-2014
5752,24.812377034519756,25.0,27.148631729565363,27.0,63.22831336075835,63.0,20.20613485959577,20.0,-27.4275,28.525833,15-04-2014
5753,25.32486028483865,25.0,25.549215792320176,26.0,64.69920677843879,64.0,18.940778799351,19.0,-26.98472222,26.63227778,15-04-2014
5754,23.97146149073828,24.0,23.77585748471152,24.0,69.03110874767349,70.0,19.922538332003903,20.0,-27.935,26.126667,15-04-2014
5755,25.77491989261279,26.0,25.44401143154066,25.0,71.48324240062354,72.0,20.422967004416726,20.0,-29.160278,26.573333,15-04-2014
5756,25.46241971879881,25.0,25.211855580628363,26.0,71.55450442631486,71.0,21.410605797604585,22.0,-29.033333,23.983333,15-04-2014
5757,22.528747338209428,23.0,23.579946301268397,24.0,63.20044440329599,63.0,18.690861957226183,19.0,-25.45963889,28.26430556,15-04-2014
5758,24.97677529182879,25.0,24.96084630350195,25.0,72.63728112840467,73.0,21.86259727626459,22.0,-29.161667,23.696389,16-04-2014
5759,24.09691075514874,24.0,22.431693363844396,22.0,74.17242562929061,75.0,21.753318077803204,22.0,-28.7115,24.07288889,16-04-2014
5760,25.033684589750525,25.0,28.137530397189945,28.0,61.8504908583266,62.0,21.04458254525804,21.0,-27.01011111,26.69808333,16-04-2014
5761,22.587780640412227,23.0,26.167556128082456,26.0,63.34440559440559,63.0,21.98849834376151,22.0,-25.81048333,27.90955222,16-04-2014
5762,24.709394760614263,25.0,26.35627822944896,26.0,59.45103884372176,59.0,27.307859078590788,27.0,-26.905,32.324722,16-04-2014
5763,21.298894633624524,21.0,26.76145480477803,27.0,62.52513817079692,63.0,23.974594401854155,24.0,-27.602222,29.942778,16-04-2014
5764,23.362920482752713,23.0,28.845416417016175,29.0,61.3330480184884,61.0,23.982881109304113,24.0,-29.744167,29.905833,16-04-2014
5765,23.00471313332729,23.0,27.458714764796515,28.0,62.61044140306354,63.0,19.285597752197948,19.0,-26.648056,27.089444,16-04-2014
5766,22.073489010989007,22.0,23.912087912087912,24.0,61.32545133437989,61.0,22.28326138147567,22.0,-26.970278,27.211111,16-04-2014
5767,26.48649625146779,27.0,30.318399421913096,30.0,65.99683858730015,66.0,17.833980670219493,18.0,-26.880278,26.965,16-04-2014
5768,25.46241971879881,25.0,25.211855580628363,26.0,71.55450442631486,71.0,21.410605797604585,22.0,-29.033333,23.983333,16-04-2014
5769,24.845344291871307,25.0,22.334769970933156,23.0,70.03337676656311,70.0,24.88393304600581,25.0,-29.1825,23.575556,16-04-2014
5770,22.85233318796336,23.0,23.145399040558218,23.0,69.0031399912778,69.0,21.839947666812034,22.0,-28.768056,20.720556,16-04-2014
5771,25.292800859598863,25.0,28.32163323782235,28.0,61.32333452722065,61.0,27.056053008595978,27.0,-27.363611,31.783333,17-04-2014
5772,26.58230595589513,27.0,27.843375586039254,28.0,71.37619378364302,71.0,20.42342420559126,20.0,-29.042222,24.6,17-04-2014
5773,23.031141568355313,23.0,24.99219292158223,25.0,70.4050138792505,70.0,19.81948299791812,20.0,-29.028629,24.638389,17-04-2014
5774,24.96840132867727,25.0,33.530874712545774,34.0,57.77335831700877,58.0,24.84098458393662,25.0,-29.987778,29.851667,21-04-2014
5775,23.362920482752713,23.0,28.845416417016175,29.0,61.3330480184884,61.0,23.982881109304113,24.0,-29.744167,29.905833,21-04-2014
5776,25.451593959731532,25.0,26.774496644295297,27.0,61.190268456375826,61.0,26.96157718120804,27.0,-30.733889,29.828333,22-04-2014
5777,23.62727351090422,23.0,33.217222653219544,33.0,57.21342987673475,57.0,23.77769157831221,24.0,-29.380556,30.2775,22-04-2014
5778,23.97146149073828,24.0,23.77585748471152,24.0,69.03110874767349,70.0,19.922538332003903,20.0,-27.935,26.126667,22-04-2014
5779,26.069851642529137,26.0,28.23869657364888,28.0,66.72121158601199,67.0,20.28249735075945,20.0,-28.141944,26.417778,22-04-2014
5780,25.89316616634292,26.0,26.056330566837353,26.0,68.48084054388131,69.0,20.201571605156268,20.0,-28.1175,26.719444,22-04-2014
5781,25.61816897678114,25.0,26.23466054559901,26.0,67.10241017038933,67.0,20.220888143374243,20.0,-28.116667,26.725278,22-04-2014
5782,25.77491989261279,26.0,25.44401143154066,25.0,71.48324240062354,72.0,20.422967004416726,20.0,-29.160278,26.573333,22-04-2014
5783,24.11963383838383,24.0,25.706912878787872,26.0,68.02130681818178,68.0,23.028566919191913,23.0,-33.501667,21.624167,22-04-2014
5784,25.033684589750525,25.0,28.137530397189945,28.0,61.8504908583266,62.0,21.04458254525804,21.0,-27.01011111,26.69808333,23-04-2014
5785,22.92068516105008,23.0,26.35822007075033,26.0,66.09690932787191,66.0,22.892757400856443,23.0,-25.127778,27.628889,23-04-2014
5786,23.071528100325132,23.0,27.16915931258709,27.0,64.89224338132837,65.0,21.47097073850441,22.0,-25.20639,27.558,23-04-2014
5787,27.26657250470809,27.0,28.48210922787193,28.0,67.10150659133711,67.0,21.755461393596985,22.0,-24.39619444,27.08983333,23-04-2014
