,Land Surface Temperature,Latitude,Longitude,Sample Date
4039,14642.5,-26.98472222,26.63227778,2013-06-05
4040,14420.0,-34.405833,19.600556,2013-06-05
4041,14709.5,-28.058889,30.373611,2013-06-05
4042,15053.5,-22.769722,30.886944,2013-06-06
4043,14714.5,-28.801278,31.955389,2013-06-06
4044,14739.0,-27.937778,31.209444,2013-06-06
4045,14730.0,-27.5275,30.858056,2013-06-06
4046,14410.0,-31.394444,20.947222,2013-06-06
4047,14479.5,-29.651389,22.746389,2013-06-06
4048,14549.5,-34.005833,22.351111,2013-06-06
4049,14570.5,-28.116667,26.725278,2013-06-07
4050,14730.5,-27.902778,24.615556,2013-06-07
4051,14682.0,-25.99136,27.84208,2013-06-10
4052,14548.0,-29.7775,29.470833,2013-06-10
4053,14530.0,-29.744167,29.905833,2013-06-10
4054,14617.0,-26.45,28.085833,2013-06-10
4055,14628.0,-27.671111,27.236944,2013-06-10
4056,14541.0,-29.042222,24.6,2013-06-10
4057,14461.0,-31.396,29.2651,2013-06-10
4058,14627.0,-31.554722,29.245556,2013-06-10
4059,14591.0,-27.01011111,26.69808333,2013-06-11
4060,14780.0,-24.183889,30.823889,2013-06-11
4061,14618.0,-30.733889,29.828333,2013-06-11
4062,14612.0,-26.861111,28.884722,2013-06-11
4063,14513.0,-27.00222,28.76528,2013-06-11
4064,14667.0,-26.648056,27.089444,2013-06-11
4065,14605.0,-26.970278,27.211111,2013-06-11
4066,14661.0,-26.880278,26.965,2013-06-11
4067,14625.0,-26.98472222,26.63227778,2013-06-11
4068,14348.0,-28.69485,28.23487,2013-06-11
4069,14663.0,-30.568333,29.422778,2013-06-11
4070,14540.0,-30.570833,29.150556,2013-06-11
4071,14466.0,-31.104278,29.399722,2013-06-11
4072,14771.0,-25.45963889,28.26430556,2013-06-11
4073,14763.0,-28.338333,31.373611,2013-06-11
4074,14876.0,-28.068333,31.55,2013-06-11
4075,14587.0,-25.81048333,27.90955222,2013-06-12
4076,14806.0,-24.39619444,27.08983333,2013-06-12
4077,14878.0,-24.058889,31.237222,2013-06-12
4078,14612.0,-30.398056,30.601944,2013-06-12
4079,14550.0,-27.802778,28.768333,2013-06-12
4080,14585.0,-29.033333,23.983333,2013-06-12
4081,14477.0,-29.615556,27.065278,2013-06-12
4082,14438.0,-28.883333,27.89,2013-06-12
4083,14623.0,-31.031389,28.883333,2013-06-12
4084,14632.0,-30.86013889,29.07125,2013-06-12
4085,14565.0,-30.77586667,29.03221667,2013-06-12
4086,14455.0,-34.092222,21.295278,2013-06-12
4087,14976.0,-28.44555556,32.325,2013-09-05
4088,14810.5,-24.679167,30.8025,2013-06-14
4089,14537.0,-29.744167,29.905833,2013-06-14
4090,14642.5,-26.98472222,26.63227778,2013-06-14
4091,14597.5,-29.803611,30.516111,2013-06-14
4092,14539.0,-28.96362,19.15486,2013-06-15
4093,14636.0,-28.735556,29.820556,2013-06-17
4094,14378.0,-32.502778,19.535833,2013-06-17
4095,14506.0,-31.860278,18.6875,2013-06-18
4096,14599.0,-25.20639,27.558,2013-06-18
4097,14806.0,-24.39619444,27.08983333,2013-06-18
4098,14752.0,-24.69514,27.40906,2013-06-18
4099,14631.0,-26.73806,27.59194,2013-06-18
4100,14617.0,-26.45,28.085833,2013-06-18
4101,14228.0,-33.38056,19.30167,2013-06-18
4102,14390.0,-32.595833,19.009444,2013-06-18
4103,14585.0,-29.161667,23.696389,2013-06-19
4104,14538.0,-29.641944,30.6875,2013-06-19
4105,14608.0,-25.127778,27.628889,2013-06-19
4106,14924.0,-23.838611,31.640833,2013-06-19
4107,14761.0,-27.363611,31.783333,2013-06-19
4108,14612.0,-26.861111,28.884722,2013-06-19
4109,14594.0,-31.5653,18.3306,2013-06-19
4110,14476.0,-32.601389,18.750556,2013-06-19
4111,14488.0,-33.7075,18.97444444,2013-06-19
4112,14585.0,-29.161667,23.696389,2013-06-20
4113,14643.0,-28.7115,24.07288889,2013-06-20
4114,14724.0,-27.602222,29.942778,2013-06-20
4115,14454.0,-29.1825,23.575556,2013-06-20
4116,14429.0,-34.250556,20.9925,2013-06-20
4117,14453.0,-33.31388889,19.07472222,2013-06-20
4118,14426.0,-33.13083,18.86278,2013-06-20
4119,14472.0,-32.94583,18.33667,2013-06-20
4120,14635.0,-27.573056,24.746389,2013-06-21
4121,14564.5,-28.96362,19.15486,2013-06-22
4122,14540.0,-29.803611,30.516111,2013-06-22
4123,14681.0,-25.99136,27.84208,2013-06-24
4124,14622.5,-26.45,28.085833,2013-06-24
4125,14453.0,-33.501667,21.624167,2013-06-24
4126,14661.0,-27.01011111,26.69808333,2013-06-25
4127,14612.0,-26.861111,28.884722,2013-06-25
4128,14567.0,-27.00222,28.76528,2013-06-25
4129,14714.0,-26.648056,27.089444,2013-06-25
4130,14605.0,-26.970278,27.211111,2013-06-25
4131,14676.0,-26.880278,26.965,2013-06-25
4132,14647.0,-26.98472222,26.63227778,2013-06-25
4133,14543.0,-29.042222,24.6,2013-06-25
4134,14571.0,-29.028629,24.638389,2013-06-25
4135,14674.0,-29.033333,23.983333,2013-06-25
4136,14585.0,-29.161667,23.696389,2013-06-26
4137,14640.0,-25.81048333,27.90955222,2013-06-26
4138,14645.0,-28.75,30.442778,2013-06-26
4139,14569.0,-29.161667,30.629722,2013-06-26
4140,14581.0,-28.141944,26.417778,2013-06-26
4141,14586.0,-28.1175,26.719444,2013-06-26
4142,14586.0,-28.116667,26.725278,2013-06-26
4143,14588.0,-29.160278,26.573333,2013-06-26
4144,14674.0,-29.033333,23.983333,2013-06-26
4145,14645.0,-27.38972222,26.46388889,2013-06-27
4146,14732.0,-27.398611,26.614722,2013-06-27
4147,14650.0,-27.671111,27.236944,2013-06-27
4148,14718.0,-28.760833,17.730278,2013-06-28
4149,14544.0,-29.744167,29.905833,2013-06-28
4150,14611.5,-28.96362,19.15486,2013-06-29
4151,14682.0,-26.73806,27.59194,2013-07-01
4152,14676.5,-26.45,28.085833,2013-07-01
4153,14502.5,-34.065833,20.404167,2013-07-02
4154,14601.5,-25.20639,27.558,2013-07-02
4155,14753.5,-24.69514,27.40906,2013-07-02
4156,14756.0,-28.747778,31.745833,2013-07-02
4157,14701.0,-27.937778,31.209444,2013-07-02
4158,14542.5,-29.380556,30.2775,2013-07-02
4159,14646.5,-27.169444,29.233889,2013-07-02
4160,14665.5,-26.861111,28.884722,2013-07-02
4161,14744.0,-27.398611,26.614722,2013-07-02
4162,14479.5,-28.69485,28.23487,2013-07-02
4163,14537.5,-34.031944,22.053333,2013-07-02
4164,14446.5,-34.075556,20.145556,2013-07-02
4165,14585.0,-29.161667,23.696389,2013-07-03
4166,14666.0,-27.01011111,26.69808333,2013-07-03
4167,14660.0,-25.127778,27.628889,2013-07-03
4168,14766.0,-24.39619444,27.08983333,2013-07-03
4169,14601.0,-27.00222,28.76528,2013-07-03
4170,14715.0,-27.02314,28.59389,2013-07-03
4171,14719.0,-26.648056,27.089444,2013-07-03
4172,14645.0,-26.970278,27.211111,2013-07-03
4173,14705.0,-26.880278,26.965,2013-07-03
4174,14706.0,-27.273889,28.49,2013-07-03
4175,14656.0,-27.4275,28.525833,2013-07-03
4176,14654.0,-27.3,28.586944,2013-07-03
4177,14696.0,-26.98472222,26.63227778,2013-07-03
4178,14456.0,-34.039722,22.133333,2013-07-03
4179,14445.0,-34.405833,19.600556,2013-07-03
4180,14434.0,-33.870833,20.003333,2013-07-03
4181,14692.0,-25.57877778,29.12747222,2013-07-03
4182,14940.0,-22.769722,30.886944,2013-07-04
4183,14719.0,-28.801278,31.955389,2013-07-04
4184,14732.0,-27.5275,30.858056,2013-07-04
4185,14696.0,-26.98472222,26.63227778,2013-07-04
4186,14424.0,-31.394444,20.947222,2013-07-04
4187,14404.0,-34.329722,18.990278,2013-07-04
4188,14805.0,-23.281,30.54305556,2013-07-05
4189,14698.0,-27.937778,31.209444,2013-07-05
4190,14569.0,-29.161667,30.629722,2013-07-05
4191,14748.0,-27.902778,24.615556,2013-07-05
4192,14769.0,-25.99136,27.84208,2013-07-08
4193,14582.5,-29.7775,29.470833,2013-07-08
4194,14488.0,-29.987778,29.851667,2013-07-08
4195,14627.5,-29.744167,29.905833,2013-07-08
4196,14621.0,-27.00222,28.76528,2013-07-08
4197,14734.0,-26.45,28.085833,2013-07-08
4198,14685.5,-27.01011111,26.69808333,2013-07-09
4199,14766.0,-24.670833,28.560833,2013-07-09
4200,14537.5,-30.733889,29.828333,2013-07-09
4201,14751.5,-26.648056,27.089444,2013-07-09
4202,14672.5,-26.970278,27.211111,2013-07-09
4203,14710.5,-26.880278,26.965,2013-07-09
4204,14723.5,-26.98472222,26.63227778,2013-07-09
4205,14583.0,-29.160278,26.573333,2013-07-09
4206,14585.0,-28.883333,27.89,2013-07-09
4207,14503.0,-31.396,29.2651,2013-07-09
4208,14631.5,-31.554722,29.245556,2013-07-09
4209,14852.5,-25.45963889,28.26430556,2013-07-09
4210,14770.0,-28.338333,31.373611,2013-07-09
4211,14862.0,-28.068333,31.55,2013-07-09
4212,14668.0,-25.81048333,27.90955222,2013-07-10
4213,14943.5,-22.225556,29.990556,2013-07-10
4214,14624.5,-30.398056,30.601944,2013-07-10
4215,14661.0,-30.27402,30.69602,2013-07-10
4216,14488.5,-28.69485,28.23487,2013-07-10
4217,14537.5,-29.615556,27.065278,2013-07-10
4218,14611.5,-30.568333,29.422778,2013-07-10
4219,14528.0,-30.570833,29.150556,2013-07-10
4220,14463.5,-31.104278,29.399722,2013-07-10
4221,14518.0,-34.092222,21.295278,2013-07-10
4222,14817.0,-24.282222,28.090278,2013-07-11
4223,14608.0,-30.13573889,30.67422222,2013-07-11
4224,14566.0,-30.160091,27.40124,2013-07-11
4225,14581.0,-30.336111,27.359444,2013-07-11
4226,14603.0,-31.031389,28.883333,2013-07-11
4227,14639.0,-30.86013889,29.07125,2013-07-11
4228,14591.0,-30.77586667,29.03221667,2013-07-11
4229,14546.0,-30.830556,26.921389,2013-07-12
4230,14423.0,-31.000833,26.353056,2013-07-12
4231,14566.0,-30.160091,27.40124,2013-07-12
4232,14711.0,-28.75,30.442778,2013-07-13
4233,14752.0,-28.735556,29.820556,2013-07-15
4234,14721.5,-26.73806,27.59194,2013-07-15
4235,14732.5,-26.45,28.085833,2013-07-15
4236,14306.0,-33.38056,19.30167,2013-07-15
4237,14710.0,-27.01011111,26.69808333,2013-07-16
4238,14742.5,-24.679167,30.8025,2013-07-16
4239,14698.5,-25.127778,27.628889,2013-07-16
4240,14808.0,-24.39619444,27.08983333,2013-07-16
4241,14777.5,-24.69514,27.40906,2013-07-16
4242,14945.0,-23.658056,31.05,2013-07-16
4243,14670.0,-27.169444,29.233889,2013-07-16
4244,14709.5,-26.861111,28.884722,2013-07-16
4245,14621.0,-27.00222,28.76528,2013-07-16
4246,14726.5,-26.648056,27.089444,2013-07-16
4247,14724.5,-26.880278,26.965,2013-07-16
4248,14758.5,-26.98472222,26.63227778,2013-07-16
4249,14651.0,-28.141944,26.417778,2013-07-16
4250,14647.5,-28.1175,26.719444,2013-07-16
4251,14616.0,-29.641944,30.6875,2013-07-17
4252,14862.5,-22.91028,29.61111,2013-07-17
4253,14601.5,-25.20639,27.558,2013-07-17
4254,14915.0,-24.058889,31.237222,2013-07-17
4255,14774.0,-27.363611,31.783333,2013-07-17
4256,14741.5,-27.38972222,26.46388889,2013-07-17
4257,14689.5,-28.768056,20.720556,2013-07-17
4258,14435.0,-33.13083,18.86278,2013-07-17
4259,14553.5,-32.94583,18.33667,2013-07-17
4260,14842.5,-22.935,28.004167,2013-07-18
4261,14856.0,-24.183889,30.823889,2013-07-18
4262,14875.5,-23.23572222,27.717,2013-07-18
4263,14732.0,-26.905,32.324722,2013-07-18
4264,14808.0,-27.602222,29.942778,2013-07-18
4265,14664.0,-29.744167,29.905833,2013-07-18
4266,14680.5,-27.935,26.126667,2013-07-18
4267,14651.0,-28.141944,26.417778,2013-07-18
4268,14735.0,-27.902778,24.615556,2013-07-19
4269,14646.0,-28.96362,19.15486,2013-07-20
4270,14738.0,-25.99136,27.84208,2013-07-22
4271,14431.0,-32.502778,19.535833,2013-07-22
4272,14509.0,-31.860278,18.6875,2013-07-23
4273,14732.5,-26.45,28.085833,2013-07-23
4274,14648.0,-28.141944,26.417778,2013-07-23
4275,14651.5,-28.1175,26.719444,2013-07-23
4276,14433.5,-32.595833,19.009444,2013-07-23
4277,14856.0,-25.45963889,28.26430556,2013-07-23
4278,14672.0,-29.161667,23.696389,2013-07-24
4279,14698.5,-25.81048333,27.90955222,2013-07-24
4280,14709.5,-26.861111,28.884722,2013-07-24
4281,14648.5,-27.00222,28.76528,2013-07-24
4282,14689.5,-26.970278,27.211111,2013-07-24
4283,14720.0,-27.671111,27.236944,2013-07-24
4284,14442.0,-33.501667,21.624167,2013-07-24
4285,14555.0,-33.7075,18.97444444,2013-07-24
4286,14710.0,-27.01011111,26.69808333,2013-07-25
4287,14974.0,-23.838611,31.640833,2013-07-25
4288,14673.0,-29.744167,29.905833,2013-07-25
4289,14726.5,-26.648056,27.089444,2013-07-25
4290,14724.5,-26.880278,26.965,2013-07-25
4291,14741.5,-27.38972222,26.46388889,2013-07-25
4292,14758.5,-26.98472222,26.63227778,2013-07-25
4293,14760.0,-27.398611,26.614722,2013-07-25
4294,14410.0,-33.31388889,19.07472222,2013-07-25
4295,14886.0,-29.140556,31.391944,2013-07-29
4296,14480.0,-34.065833,20.404167,2013-07-30
4297,14741.0,-25.127778,27.628889,2013-07-30
4298,14655.0,-25.20639,27.558,2013-07-30
4299,14814.0,-24.69514,27.40906,2013-07-30
4300,14763.0,-28.404444,30.013056,2013-07-30
4301,14639.0,-29.380556,30.2775,2013-07-30
4302,14734.0,-26.648056,27.089444,2013-07-30
4303,14714.0,-26.970278,27.211111,2013-07-30
4304,14744.0,-26.880278,26.965,2013-07-30
4305,14766.0,-26.98472222,26.63227778,2013-07-30
4306,14649.0,-29.160278,26.573333,2013-07-30
4307,14497.0,-28.69485,28.23487,2013-07-30
4308,14659.0,-28.883333,27.89,2013-07-30
4309,14373.0,-34.075556,20.145556,2013-07-30
4310,14720.0,-28.058889,30.373611,2013-07-30
4311,14715.0,-29.161667,23.696389,2013-07-31
4312,14915.0,-24.39619444,27.08983333,2013-07-31
4313,14818.5,-28.747778,31.745833,2013-07-31
4314,14759.0,-28.801278,31.955389,2013-07-31
4315,14630.0,-29.615556,27.065278,2013-07-31
4316,14426.5,-34.405833,19.600556,2013-07-31
4317,14856.0,-27.5275,30.858056,2013-08-01
4318,14736.0,-27.902778,24.615556,2013-08-01
4319,14567.0,-30.160091,27.40124,2013-08-01
4320,14598.0,-30.336111,27.359444,2013-08-01
4321,14500.0,-29.651389,22.746389,2013-08-01
4322,14541.0,-29.1825,23.575556,2013-08-01
4323,14413.5,-33.897778,20.012778,2013-08-01
4324,14679.0,-29.744167,29.905833,2013-08-02
4325,14980.5,-28.068333,31.55,2013-08-03
4326,14743.0,-25.99136,27.84208,2013-08-05
4327,14669.0,-29.7775,29.470833,2013-08-05
4328,14550.0,-29.987778,29.851667,2013-08-05
4329,14684.0,-29.744167,29.905833,2013-08-05
4330,14740.0,-26.45,28.085833,2013-08-05
4331,14675.0,-31.396,29.2651,2013-08-05
4332,14793.0,-31.554722,29.245556,2013-08-05
4333,14757.0,-27.169444,29.233889,2013-08-06
4334,14594.0,-30.570833,29.150556,2013-08-06
4335,14621.0,-31.104278,29.399722,2013-08-06
4336,14908.0,-25.45963889,28.26430556,2013-08-06
4337,14961.0,-28.338333,31.373611,2013-08-06
4338,15031.0,-28.068333,31.55,2013-08-06
4339,14750.0,-29.161667,23.696389,2013-08-07
4340,14713.0,-25.81048333,27.90955222,2013-08-07
4341,14616.0,-30.830556,26.921389,2013-08-07
4342,14711.0,-30.398056,30.601944,2013-08-07
4343,14755.0,-27.02314,28.59389,2013-08-07
4344,14736.0,-27.273889,28.49,2013-08-07
4345,14758.0,-27.4275,28.525833,2013-08-07
4346,14767.0,-27.3,28.586944,2013-08-07
4347,14763.0,-27.398611,26.614722,2013-08-07
4348,14723.0,-29.033333,23.983333,2013-08-07
4349,14677.0,-31.031389,28.883333,2013-08-07
4350,14746.0,-30.86013889,29.07125,2013-08-07
4351,14629.0,-30.77586667,29.03221667,2013-08-07
4352,14792.5,-27.01011111,26.69808333,2013-08-08
4353,15197.0,-28.44555556,32.325,2013-10-01
4354,14798.5,-26.648056,27.089444,2013-08-08
4355,14747.0,-26.970278,27.211111,2013-08-08
4356,14840.5,-26.98472222,26.63227778,2013-08-08
4357,14763.5,-27.573056,24.746389,2013-08-08
4358,14484.5,-31.000833,26.353056,2013-08-08
4359,14584.0,-30.679722,26.7125,2013-08-08
4360,14627.0,-30.570833,29.150556,2013-08-08
4361,14859.0,-25.57877778,29.12747222,2013-08-08
4362,14746.0,-29.803611,30.516111,2013-08-09
4363,14850.0,-28.735556,29.820556,2013-08-12
4364,14855.0,-26.73806,27.59194,2013-08-12
4365,14865.0,-26.45,28.085833,2013-08-12
4366,14900.0,-26.98472222,26.63227778,2013-08-12
4367,14309.0,-33.38056,19.30167,2013-08-12
4368,14868.0,-28.760833,17.730278,2013-08-13
4369,15118.0,-22.225556,29.990556,2013-08-13
4370,14901.0,-25.127778,27.628889,2013-08-13
4371,15074.0,-24.39619444,27.08983333,2013-08-13
4372,14949.0,-24.69514,27.40906,2013-08-13
4373,15188.0,-23.658056,31.05,2013-08-13
4374,15116.0,-23.281,30.54305556,2013-08-13
4375,14757.0,-27.169444,29.233889,2013-08-13
4376,14806.0,-27.00222,28.76528,2013-08-13
4377,14771.0,-26.970278,27.211111,2013-08-13
4378,14683.0,-29.1825,23.575556,2013-08-13
4379,14483.0,-34.039722,22.133333,2013-08-13
4380,14442.0,-34.02861,22.22222,2013-08-13
4381,14594.0,-31.5653,18.3306,2013-08-13
4382,14855.0,-29.161667,23.696389,2013-08-14
4383,14824.0,-27.01011111,26.69808333,2013-08-14
4384,14701.0,-29.641944,30.6875,2013-08-14
4385,14977.0,-24.183889,30.823889,2013-08-14
4386,14774.0,-25.20639,27.558,2013-08-14
4387,15206.0,-22.769722,30.886944,2013-08-14
4388,15081.0,-23.838611,31.640833,2013-08-14
4389,15143.0,-24.058889,31.237222,2013-08-14
4390,14999.0,-27.363611,31.783333,2013-08-14
4391,14863.0,-26.648056,27.089444,2013-08-14
4392,14879.0,-26.880278,26.965,2013-08-14
4393,14895.0,-27.38972222,26.46388889,2013-08-14
4394,14900.0,-26.98472222,26.63227778,2013-08-14
4395,14750.0,-28.141944,26.417778,2013-08-14
4396,14727.0,-28.1175,26.719444,2013-08-14
4397,14855.0,-29.033333,23.983333,2013-08-14
4398,14847.0,-28.768056,20.720556,2013-08-14
4399,14479.0,-34.092222,21.295278,2013-08-14
4400,14376.0,-33.13083,18.86278,2013-08-14
4401,14891.0,-26.905,32.324722,2013-08-15
4402,14924.0,-27.602222,29.942778,2013-08-15
4403,14825.0,-27.398611,26.614722,2013-08-15
4404,14778.0,-27.671111,27.236944,2013-08-15
4405,14940.0,-27.902778,24.615556,2013-08-15
4406,15076.5,-24.679167,30.8025,2013-08-16
4407,14944.5,-29.744167,29.905833,2013-08-16
4408,14858.0,-25.447222,30.711667,2013-08-18
4409,14947.0,-25.99136,27.84208,2013-08-19
4410,14807.5,-29.160278,26.573333,2013-08-19
4411,14530.0,-32.502778,19.535833,2013-08-19
4412,14628.0,-31.860278,18.6875,2013-08-20
4413,15168.0,-22.91028,29.61111,2013-08-20
4414,15097.0,-25.45963889,28.26430556,2013-08-20
4415,14961.0,-25.81048333,27.90955222,2013-08-21
4416,15169.0,-22.935,28.004167,2013-08-21
4417,14972.0,-26.03611,30.99778,2013-08-21
4418,15024.0,-28.75,30.442778,2013-08-21
4419,14901.0,-29.161667,30.629722,2013-08-21
4420,15020.0,-26.45,28.085833,2013-08-21
4421,14924.0,-27.671111,27.236944,2013-08-21
4422,14634.0,-33.7075,18.97444444,2013-08-21
4423,14906.0,-27.01011111,26.69808333,2013-08-22
4424,15145.0,-24.282222,28.090278,2013-08-22
4425,15015.0,-27.00222,28.76528,2013-08-22
4426,14948.0,-26.98472222,26.63227778,2013-08-22
4427,14907.0,-28.116667,26.725278,2013-08-22
4428,14462.0,-33.31388889,19.07472222,2013-08-22
4429,14948.0,-26.648056,27.089444,2013-08-23
4430,14935.0,-26.970278,27.211111,2013-08-23
4431,14954.0,-26.880278,26.965,2013-08-23
4432,14928.5,-30.398056,30.601944,2013-08-24
4433,14724.0,-24.99328,30.81444,2013-08-26
4434,14860.0,-29.380556,30.2775,2013-08-26
4435,15002.5,-26.73806,27.59194,2013-08-26
4436,15039.0,-26.45,28.085833,2013-08-26
4437,14553.0,-33.818056,19.694722,2013-08-26
4438,14509.0,-34.065833,20.404167,2013-08-27
4439,14983.5,-25.127778,27.628889,2013-08-27
4440,15021.5,-24.69514,27.40906,2013-08-27
4441,15255.5,-22.43772222,31.07805556,2013-08-27
4442,15261.0,-25.681111,31.783333,2013-08-27
4443,15058.5,-25.67386,31.57527,2013-08-27
4444,15101.5,-28.747778,31.745833,2013-08-27
4445,15054.0,-27.169444,29.233889,2013-08-27
4446,15035.0,-27.00222,28.76528,2013-08-27
4447,15005.0,-27.273889,28.49,2013-08-27
4448,14977.5,-29.042222,24.6,2013-08-27
4449,15037.5,-29.028629,24.638389,2013-08-27
4450,14995.0,-29.033333,23.983333,2013-08-27
4451,14943.0,-28.760833,17.730278,2013-08-28
4452,15059.0,-29.161667,23.696389,2013-08-28
4453,15108.0,-25.436111,31.982222,2013-08-28
4454,15261.0,-23.838611,31.640833,2013-08-28
4455,15201.0,-25.398889,31.610556,2013-08-28
4456,15221.0,-25.14944444,31.94055556,2013-08-28
4457,14977.0,-28.801278,31.955389,2013-08-28
4458,15095.0,-27.937778,31.209444,2013-08-28
4459,14848.0,-28.69485,28.23487,2013-08-28
4460,15035.0,-28.883333,27.89,2013-08-28
4461,14471.0,-34.405833,19.600556,2013-08-28
4462,15015.0,-28.058889,30.373611,2013-08-28
4463,15082.0,-27.5275,30.858056,2013-08-29
4464,14953.0,-26.970278,27.211111,2013-08-29
4465,14601.0,-33.501667,21.624167,2013-08-29
4466,14534.0,-34.075556,20.145556,2013-08-29
4467,14610.0,-33.897778,20.012778,2013-08-29
4468,15083.0,-27.01011111,26.69808333,2013-08-30
4469,15105.0,-29.744167,29.905833,2013-08-30
4470,15047.0,-26.648056,27.089444,2013-08-30
4471,15045.0,-26.880278,26.965,2013-08-30
4472,15095.0,-26.98472222,26.63227778,2013-08-30
4473,15183.5,-25.99136,27.84208,2013-09-02
4474,15156.5,-30.733889,29.828333,2013-09-02
4475,15158.5,-29.7775,29.470833,2013-09-02
4476,15021.5,-29.987778,29.851667,2013-09-02
4477,15122.0,-29.744167,29.905833,2013-09-02
4478,15158.0,-26.45,28.085833,2013-09-02
4479,15099.0,-27.671111,27.236944,2013-09-02
4480,14916.5,-31.396,29.2651,2013-09-02
4481,15002.5,-31.554722,29.245556,2013-09-02
4482,15067.5,-25.73411,27.21422,2013-09-03
4483,15135.5,-27.398611,26.614722,2013-09-03
4484,15095.0,-29.160278,26.573333,2013-09-03
4485,15044.0,-30.568333,29.422778,2013-09-03
4486,14964.5,-30.570833,29.150556,2013-09-03
4487,14948.0,-31.104278,29.399722,2013-09-03
4488,15252.0,-25.45963889,28.26430556,2013-09-03
4489,15143.5,-28.338333,31.373611,2013-09-03
4490,15214.5,-27.495556,26.074722,2013-09-03
4491,15136.5,-29.161667,23.696389,2013-09-04
4492,15154.5,-27.01011111,26.69808333,2013-09-04
4493,15143.0,-25.81048333,27.90955222,2013-09-04
4494,15389.0,-23.658056,31.05,2013-09-04
4495,15085.0,-25.49037,30.6986,2013-09-04
4496,15128.0,-27.00222,28.76528,2013-09-04
4497,15155.0,-26.648056,27.089444,2013-09-04
4498,15070.0,-26.970278,27.211111,2013-09-04
4499,15177.0,-26.880278,26.965,2013-09-04
4500,15102.0,-27.273889,28.49,2013-09-04
4501,15131.0,-27.3,28.586944,2013-09-04
4502,15211.0,-26.98472222,26.63227778,2013-09-04
4503,15092.5,-29.033333,23.983333,2013-09-04
4504,15012.5,-30.336111,27.359444,2013-09-04
4505,15085.5,-29.615556,27.065278,2013-09-04
4506,15093.0,-31.031389,28.883333,2013-09-04
4507,15086.0,-30.86013889,29.07125,2013-09-04
4508,15028.5,-30.77586667,29.03221667,2013-09-04
4509,14707.0,-34.031944,22.053333,2013-09-04
4510,14654.5,-34.039722,22.133333,2013-09-04
4511,14395.0,-33.08883333,19.21878333,2013-09-04
4512,15146.0,-30.830556,26.921389,2013-09-05
4513,15187.5,-28.44555556,32.325,2013-10-03
4514,15105.0,-29.744167,29.905833,2013-09-05
4515,15120.0,-30.13573889,30.67422222,2013-09-05
4516,15201.0,-29.160278,26.573333,2013-09-05
4517,15124.0,-30.679722,26.7125,2013-09-05
4518,15129.0,-30.160091,27.40124,2013-09-05
4519,14630.0,-34.02861,22.22222,2013-09-05
4520,15492.0,-24.058889,31.237222,2013-09-06
4521,15169.0,-27.573056,24.746389,2013-09-06
4522,14971.0,-31.000833,26.353056,2013-09-06
4523,15167.0,-29.803611,30.516111,2013-09-06
4524,15210.0,-28.735556,29.820556,2013-09-09
4525,15280.0,-26.73806,27.59194,2013-09-09
4526,15321.0,-26.45,28.085833,2013-09-09
4527,14414.0,-33.38056,19.30167,2013-09-09
4528,14766.5,-32.502778,19.535833,2013-09-09
4529,14720.0,-34.005833,22.351111,2013-09-09
4530,14738.0,-31.860278,18.6875,2013-09-10
4531,15259.5,-25.127778,27.628889,2013-09-10
4532,15230.0,-24.69514,27.40906,2013-09-10
4533,15532.5,-22.769722,30.886944,2013-09-10
4534,15438.5,-23.281,30.54305556,2013-09-10
4535,15099.5,-27.802778,28.768333,2013-09-10
4536,14587.0,-32.595833,19.009444,2013-09-10
4537,15281.5,-29.161667,23.696389,2013-09-11
4538,15265.5,-27.01011111,26.69808333,2013-09-11
4539,15118.0,-29.641944,30.6875,2013-09-11
4540,15116.0,-25.20639,27.558,2013-09-11
4541,15132.0,-27.363611,31.783333,2013-09-11
4542,15263.0,-26.970278,27.211111,2013-09-11
4543,15351.0,-26.880278,26.965,2013-09-11
4544,15347.5,-26.98472222,26.63227778,2013-09-11
4545,15210.0,-28.768056,20.720556,2013-09-11
4546,14713.0,-34.092222,21.295278,2013-09-11
4547,14557.5,-33.13083,18.86278,2013-09-11
4548,14681.0,-33.7075,18.97444444,2013-09-11
4549,14613.5,-32.94583,18.33667,2013-09-11
4550,15178.0,-26.905,32.324722,2013-09-12
4551,15317.0,-27.602222,29.942778,2013-09-12
4552,14608.0,-33.31388889,19.07472222,2013-09-12
4553,15368.0,-26.98472222,26.63227778,2013-09-13
4554,15409.0,-27.902778,24.615556,2013-09-13
4555,15386.0,-25.99136,27.84208,2013-09-16
4556,15242.0,-26.03611,30.99778,2013-09-16
4557,15384.0,-26.45,28.085833,2013-09-16
4558,15218.0,-25.447222,30.711667,2013-09-16
4559,15188.0,-28.760833,17.730278,2013-09-17
4560,15317.5,-27.01011111,26.69808333,2013-09-17
4561,15307.5,-25.73411,27.21422,2013-09-17
4562,15320.0,-27.00222,28.76528,2013-09-17
4563,15371.0,-26.648056,27.089444,2013-09-17
4564,15340.0,-26.970278,27.211111,2013-09-17
4565,15448.5,-26.880278,26.965,2013-09-17
4566,15393.0,-26.98472222,26.63227778,2013-09-17
4567,15291.5,-29.042222,24.6,2013-09-17
4568,15332.5,-29.028629,24.638389,2013-09-17
4569,15340.5,-29.033333,23.983333,2013-09-17
4570,15446.5,-25.45963889,28.26430556,2013-09-17
4571,15401.0,-25.57877778,29.12747222,2013-09-17
4572,15188.0,-28.760833,17.730278,2013-09-18
